time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm,encoder_A,encoder_B,quadrature_state,previous_quadrature_state,decoded_encoder_count,encoder_direction,invalid_transition_count,ideal_count_edge,encoder_edge_angle_rad,ideal_encoder_count_phase5a,count_difference_vs_phase5a
0.197,447.787037661946,0.252312341823576,0.0126156170911788,2.34460744648584,46.8921489297169,2.91731396320477,0,500,439.453125,60.546875,2.91731396320477,2.54170799075608,-638.717156618662,0,2.91731396320477,0.243109496933731,2.91731396320477,0,4.6058446897024,3002,30,439.453125,-8.33391266194639,447.787037661946,439.453125,1,1,3,3,3002,0,0,3002,4.6058446897024,3002,0
0.198,448.602039714275,0.273058221739231,0.0136529110869616,2.34887478725294,46.9774957450588,2.83157731819341,0,500,454.1015625,45.8984375,2.83157731819341,2.54684375843392,1909.14195281778,0,2.83157731819341,0.235964776516118,2.83157731819341,0,4.65277867010991,3033,31,454.1015625,5.49952278572465,448.602039714275,454.1015625,0,1,1,1,3033,0,0,3033,4.65277867010991,3033,0
0.199,449.399737207679,0.252234128931883,0.0126117064465941,2.35305152156138,47.0610304312276,2.92634297412227,0,500,439.453125,60.546875,2.92634297412227,2.55073700167357,-850.454622651849,0,2.92634297412227,0.243861914510189,2.92634297412227,0,4.69979879527905,3063,30,439.453125,-9.94661220767904,449.399737207679,439.453125,1,0,2,2,3063,0,0,3063,4.69979879527905,3063,0
0.2,450.213407626277,0.273215754356261,0.0136607877178131,2.35731188991057,47.1462377982113,2.84060632911091,0,500,454.1015625,45.8984375,2.84060632911091,2.55587276935141,1732.69406445679,0,2.84060632911091,0.236717194092576,2.84060632911091,0,4.74690157778533,3094,31,454.1015625,3.8881548737229,450.213407626277,454.1015625,1,1,3,3,3094,0,0,3094,4.74690157778533,3094,0
0.201,451.010490575779,0.252479807879688,0.0126239903939844,2.36148540647466,47.2297081294931,2.84449957235056,0,500,454.1015625,45.8984375,2.84449957235056,2.55976601259107,1443.91172038066,0,2.84449957235056,0.237041631029213,2.84449957235056,0,4.79409040921007,3125,31,454.1015625,3.09107192422147,451.010490575779,454.1015625,0,1,1,1,3125,0,0,3125,4.79409040921007,3125,0
0.202,451.744112587287,0.244832232971066,0.0122416116485533,2.36532664234444,47.3065328468887,2.84839281559022,0,500,454.1015625,45.8984375,2.84839281559022,2.56365925583072,1203.25976698388,0,2.84839281559022,0.237366067965851,2.84839281559022,0,4.84135885092462,3156,31,454.1015625,2.35744991271298,451.744112587287,454.1015625,0,0,0,0,3156,0,0,3156,4.84135885092462,3156,0
0.203,452.454027291218,0.242061179093399,0.0121030589546699,2.36904374704201,47.3808749408402,2.94315847151907,0,500,439.453125,60.546875,2.94315847151907,2.56755249907038,-1438.68977751343,0,2.94315847151907,0.245263205959922,2.94315847151907,0,4.88870267587906,3186,30,439.453125,-13.0009022912179,452.454027291218,439.453125,1,1,3,3,3186,0,0,3186,4.88870267587906,3186,0
0.204,453.234749253196,0.269769494880587,0.0134884747440293,2.37313159767575,47.4626319535151,2.85742182650771,0,500,454.1015625,45.8984375,2.85742182650771,2.57268826674822,1242.49810207214,0,2.85742182650771,0.238118485542309,2.85742182650771,0,4.93612330160582,3217,31,454.1015625,0.866813246804043,453.234749253196,454.1015625,0,1,1,1,3217,0,0,3217,4.93612330160582,3217,0
0.205,454.019316748935,0.25154035702219,0.0125770178511095,2.37723958347719,47.5447916695438,2.86131506974736,0,500,454.1015625,45.8984375,2.86131506974736,2.57658150998787,1035.41508506012,0,2.86131506974736,0.238442922478947,2.86131506974736,0,4.98362776897821,3248,31,454.1015625,0.0822457510645904,454.019316748935,454.1015625,0,0,0,0,3248,0,0,3248,4.98362776897821,3248,0
0.206,454.748039314728,0.244827375047325,0.0122413687523662,2.38105516590919,47.6211033181837,2.86520831298702,0,500,454.1015625,45.8984375,2.86520831298702,2.58047475322753,862.845904216765,0,2.86520831298702,0.238767359415585,2.86520831298702,0,5.0312109993326,3279,31,454.1015625,-0.646476814727919,454.748039314728,454.1015625,1,0,2,2,3279,0,0,3279,5.0312109993326,3279,0
0.207,455.455895291697,0.242405143056095,0.0121202571528048,2.3847614911376,47.695229822752,2.86910155622667,0,500,454.1015625,45.8984375,2.86910155622667,2.58436799646718,719.038253513971,0,2.86910155622667,0.239091796352223,2.86910155622667,0,5.07886927264179,3310,31,454.1015625,-1.35433279169746,455.455895291697,454.1015625,1,1,3,3,3310,0,0,3310,5.07886927264179,3310,0
0.208,456.155917427447,0.241581679638488,0.0120790839819244,2.3884267984693,47.768535969386,2.78212238677713,0,500,468.75,31.25,2.78212238677713,2.58826123970683,3040.60479459498,0,2.78212238677713,0.231843532231427,2.78212238677713,0,5.12660119665154,3342,32,468.75,12.5940825725532,456.155917427447,468.75,1,1,3,1,3342,1,0,3342,5.12660119665154,3342,0
0.209,456.773259520603,0.212691676328268,0.0106345838164134,2.39165919411032,47.8331838822063,2.87564551826779,0,500,454.1015625,45.8984375,2.87564551826779,2.5909119585083,92.4310788291468,0,2.87564551826779,0.239637126522316,2.87564551826779,0,5.17440324743147,3373,31,454.1015625,-2.67169702060295,456.773259520603,454.1015625,0,1,1,1,3373,0,0,3373,5.17440324743147,3373,0
0.21,457.382212813889,0.230638395911826,0.0115319197955913,2.39484766609793,47.8969533219586,2.87953876150745,0,500,454.1015625,45.8984375,2.87953876150745,2.59480520174795,77.025899024289,0,2.87953876150745,0.239961563458954,2.87953876150745,0,5.22226758669242,3404,31,454.1015625,-3.28065031388911,457.382212813889,454.1015625,0,0,0,0,3404,0,0,3404,5.22226758669242,3404,0
0.211,458.045200166599,0.237404315253004,0.0118702157626502,2.39831905975909,47.9663811951818,2.8834320047471,0,500,454.1015625,45.8984375,2.8834320047471,2.59869844498761,64.1882491869075,0,2.8834320047471,0.240286000395592,2.8834320047471,0,5.27019898354302,3435,31,454.1015625,-3.94363766659882,458.045200166599,454.1015625,1,0,2,2,3435,0,0,3435,5.27019898354302,3435,0
0.212,458.728262854827,0.240004737937677,0.0120002368968838,2.40189556763122,48.0379113526244,2.88732524798675,0,500,454.1015625,45.8984375,2.88732524798675,2.60259168822726,53.4902076557563,0,2.88732524798675,0.24061043733223,2.88732524798675,0,5.31820103038759,3466,31,454.1015625,-4.62670035482739,458.728262854827,454.1015625,1,1,3,3,3466,0,0,3466,5.31820103038759,3466,0
0.213,459.418749594254,0.241053363070944,0.0120526681535472,2.40551094774453,48.1102189548906,2.80034607853721,0,500,468.75,31.25,2.80034607853721,2.60648493146692,2485.98142304646,0,2.80034607853721,0.233362173211434,2.80034607853721,0,5.36627505980714,3498,32,468.75,9.33125040574583,459.418749594254,468.75,1,1,3,3,3498,0,0,3498,5.36627505980714,3498,0
0.214,460.03224499331,0.212861626889329,0.0106430813444665,2.40872320214234,48.1744640428468,2.89386921002787,0,500,454.1015625,45.8984375,2.89386921002787,2.60913565026838,-369.755064127947,0,2.89386921002787,0.241155767502323,2.89386921002787,0,5.41441856349372,3529,31,454.1015625,-5.9306824933102,460.03224499331,454.1015625,0,1,1,1,3529,0,0,3529,5.41441856349372,3529,0
0.215,460.639475033621,0.231069270768646,0.0115534635384323,2.41190265119847,48.2380530239694,2.80689004057833,0,500,468.75,31.25,2.80689004057833,2.61302889350804,2133.27702989338,0,2.80689004057833,0.233907503381527,2.80689004057833,0,5.46262408197109,3561,32,468.75,8.11052496637882,460.639475033621,468.75,0,1,1,1,3561,0,0,3561,5.46262408197109,3561,0
0.216,461.221831567683,0.209270811369031,0.0104635405684516,2.41495186288043,48.2990372576087,2.90041317206899,0,500,454.1015625,45.8984375,2.90041317206899,2.6156796123095,-663.675391755518,0,2.90041317206899,0.241701097672416,2.90041317206899,0,5.51089352687519,3592,31,454.1015625,-7.12026906768256,461.221831567683,454.1015625,0,0,0,0,3592,0,0,3592,5.51089352687519,3592,0
0.217,461.817341981812,0.229860720689277,0.0114930360344638,2.41806994811737,48.3613989623475,2.81343400261945,0,500,468.75,31.25,2.81343400261945,2.61957285554916,1888.34342353707,0,2.81343400261945,0.234452833551621,2.81343400261945,0,5.55922290714322,3624,32,468.75,6.93265801818825,461.817341981812,468.75,0,0,0,0,3624,0,0,3624,5.55922290714322,3624,0
0.218,462.395215546596,0.208950134558597,0.0104475067279299,2.42109568702709,48.4219137405418,2.90695713411012,0,500,454.1015625,45.8984375,2.90695713411012,2.62222357435062,-867.786730385777,0,2.90695713411012,0.24224642784251,2.90695713411012,0,5.60761542681181,3655,31,454.1015625,-8.29365304659581,462.395215546596,454.1015625,1,0,2,2,3655,0,0,3655,5.60761542681181,3655,0
0.219,462.988940745561,0.229871145236142,0.0114935572618071,2.42420442489929,48.4840884979858,2.81997796466057,0,500,468.75,31.25,2.81997796466057,2.62611681759028,1718.25064134519,0,2.81997796466057,0.234998163721714,2.81997796466057,0,5.65606757649661,3687,32,468.75,5.76105925443915,462.988940745561,468.75,1,0,2,2,3687,0,0,3687,5.65606757649661,3687,0
0.22,463.566035762654,0.209084219054846,0.0104542109527423,2.42722608734283,48.5445217468566,2.91350109615124,0,500,454.1015625,45.8984375,2.91350109615124,2.62876753639174,-1009.53071554568,0,2.91350109615124,0.242791758012603,2.91350109615124,0,5.70458273985847,3718,31,454.1015625,-9.46447326265422,463.566035762654,454.1015625,1,1,3,3,3718,0,0,3718,5.70458273985847,3718,0
0.221,464.159359009763,0.230051598867686,0.0115025799433843,2.43033272060003,48.6066544120006,2.82652192670169,0,500,468.75,31.25,2.82652192670169,2.6326607796314,1600.13065371193,0,2.82652192670169,0.235543493891807,2.82652192670169,0,5.75315747459827,3750,32,468.75,4.59064099023686,464.159359009763,468.75,1,1,3,3,3750,0,0,3750,5.75315747459827,3750,0
0.222,464.736193903274,0.209282241445628,0.0104641120722814,2.43335302103968,48.6670604207936,2.82917264550316,0,500,468.75,31.25,2.82917264550316,2.63531149843286,1333.44221142661,0,2.82917264550316,0.235764387125263,2.82917264550316,0,5.80179518953113,3782,32,468.75,4.01380609672555,464.736193903274,468.75,1,1,3,3,3782,0,0,3782,5.80179518953113,3782,0
0.223,465.249608728354,0.201594104674063,0.0100797052337032,2.43604125477754,48.7208250955507,2.92269577699382,0,500,454.1015625,45.8984375,2.92269577699382,2.63796221723433,-1330.20440714449,0,2.92269577699382,0.243557981416152,2.92269577699382,0,5.8504894528648,3813,31,454.1015625,-11.1480462283538,465.249608728354,454.1015625,0,1,1,1,3813,0,0,3813,5.8504894528648,3813,0
0.224,465.819037999536,0.2274421655558,0.01137210827779,2.43902277946934,48.7804555893869,2.83571660754428,0,500,468.75,31.25,2.83571660754428,2.64185546047398,1332.90257737959,0,2.83571660754428,0.236309717295356,2.83571660754428,0,5.89923903952936,3845,32,468.75,2.93096200046426,465.819037999536,468.75,0,1,1,1,3845,0,0,3845,5.89923903952936,3845,0
0.225,466.386804410473,0.208491651403666,0.0104245825701833,2.44199559744527,48.8399119489054,2.83836732634574,0,500,468.75,31.25,2.83836732634574,2.64450617927545,1110.75214781633,0,2.83836732634574,0.236530610528812,2.83836732634574,0,5.94805000615481,3877,32,468.75,2.36319558952727,466.386804410473,468.75,0,1,1,1,3877,0,0,3877,5.94805000615481,3877,0
0.226,466.896676565067,0.201481598864861,0.0100740799432431,2.44466528180384,48.8933056360769,2.84101804514721,0,500,468.75,31.25,2.84101804514721,2.64715689807692,925.626789846939,0,2.84101804514721,0.236751503762267,2.84101804514721,0,5.996916907687,3909,32,468.75,1.85332343493252,466.896676565067,468.75,0,1,1,1,3909,0,0,3909,5.996916907687,3909,0
0.227,467.38492151396,0.198920372761944,0.00994601863809722,2.44722172637816,48.9444345275633,2.84366876394868,0,500,468.75,31.25,2.84366876394868,2.64980761687838,771.355658205782,0,2.84366876394868,0.236972396995723,2.84366876394868,0,6.04583588789825,3941,32,468.75,1.36507848604009,467.38492151396,468.75,0,1,1,1,3941,0,0,3941,6.04583588789825,3941,0
0.228,467.86505210157,0.198016802388081,0.00990084011940406,2.44973568425616,48.9947136851232,2.84631948275014,0,500,468.75,31.25,2.84631948275014,2.65245833567985,642.796381838152,0,2.84631948275014,0.237193290229178,2.84631948275014,0,6.09480550409191,3973,32,468.75,0.884947898430198,467.86505210157,468.75,0,1,1,1,3973,0,0,3973,6.09480550409191,3973,0
0.229,468.342103596369,0.197730975460344,0.00988654877301719,2.45223352004191,49.0446704008381,2.84897020155161,0,500,468.75,31.25,2.84897020155161,2.65510905448131,535.663651531793,0,2.84897020155161,0.237414183462634,2.84897020155161,0,6.14382521286498,4005,32,468.75,0.407896403630787,468.342103596369,468.75,0,1,1,1,4005,0,0,4005,6.14382521286498,4005,0
0.23,468.817952754465,0.197675448439608,0.00988377242198038,2.45472506040739,49.0945012081478,2.85162092035307,0,500,468.75,31.25,2.85162092035307,2.65775977328278,446.386376276495,0,2.85162092035307,0.23763507669609,2.85162092035307,0,6.19289480594562,4037,32,468.75,-0.0679527544654661,468.817952754465,468.75,0,1,1,1,4037,0,0,4037,6.19289480594562,4037,0
0.231,469.293299550432,0.197705868975153,0.00988529344875764,2.45721397041092,49.1442794082184,2.85427163915454,0,500,468.75,31.25,2.85427163915454,2.66041049208425,371.988646897079,0,2.85427163915454,0.237855969929545,2.85427163915454,0,6.24201420000117,4069,32,468.75,-0.543299550431925,469.293299550432,468.75,0,1,1,1,4069,0,0,4069,6.24201420000117,4069,0
0.232,469.768405513584,0.197768453555619,0.00988842267778096,2.45970161941678,49.1940323883356,2.85692235795601,0,500,468.75,31.25,2.85692235795601,2.66306121088571,309.990539080899,0,2.85692235795601,0.238076863163001,2.85692235795601,0,6.2911833583257,4101,32,468.75,-1.01840551358447,469.768405513584,468.75,0,1,1,1,4101,0,0,4101,6.2911833583257,4101,0
0.233,470.243368811064,0.197843162051073,0.00989215810255365,2.46218852142693,49.2437704285385,2.85957307675747,0,500,468.75,31.25,2.85957307675747,2.66571192968718,258.325449234082,0,2.85957307675747,0.238297756396456,2.85957307675747,0,6.34040226166187,4133,32,468.75,-1.49336881106433,470.243368811064,468.75,0,1,1,1,4133,0,0,4133,6.34040226166187,4133,0
0.234,470.718226736053,0.197922526175036,0.00989612630875179,2.464674871708,49.29349743416,2.86222379555894,0,500,468.75,31.25,2.86222379555894,2.66836264848865,215.271207695069,0,2.86222379555894,0.238518649629912,2.86222379555894,0,6.38967089732899,4165,32,468.75,-1.968226736053,470.718226736053,468.75,0,1,1,1,4165,0,0,4165,6.38967089732899,4165,0
0.235,471.192993892069,0.198003761575637,0.00990018807878183,2.46716074672384,49.3432149344768,2.86487451436041,0,500,468.75,31.25,2.86487451436041,2.67101336729011,179.392673079224,0,2.86487451436041,0.238739542863367,2.86487451436041,0,6.43898925517142,4197,32,468.75,-2.44299389206907,471.192993892069,468.75,0,1,1,1,4197,0,0,4197,6.43898925517142,4197,0
0.236,471.667676419486,0.198085829026415,0.00990429145132074,2.46964617862538,49.3929235725075,2.86752523316187,0,500,468.75,31.25,2.86752523316187,2.67366408609158,149.493894232687,0,2.86752523316187,0.238960436096823,2.86752523316187,0,6.488357326048,4229,32,468.75,-2.91767641948644,471.667676419486,468.75,0,1,1,1,4229,0,0,4229,6.488357326048,4229,0
0.237,472.142277296054,0.198168339509849,0.00990841697549244,2.47213118300407,49.4426236600813,2.87017595196334,0,500,468.75,31.25,2.87017595196334,2.67631480489305,124.578245193906,0,2.87017595196334,0.239181329330278,2.87017595196334,0,6.53777510126836,4261,32,468.75,-3.39227729605449,472.142277296054,468.75,0,1,1,1,4261,0,0,4261,6.53777510126836,4261,0
0.238,472.616798311845,0.198251146282517,0.00991255731412584,2.4746157692327,49.492315384654,2.78195425807561,0,500,483.3984375,16.6015625,2.78195425807561,2.67896552369451,2545.22145432825,0,2.78195425807561,0.2318295215063,2.78195425807561,0,6.58724257238182,4294,33,483.3984375,10.7816391881552,472.616798311845,483.3984375,1,1,3,3,4294,0,0,4294,6.58724257238182,4294,0
0.239,473.011538166777,0.169671841719576,0.00848359208597881,2.47668262227993,49.5336524455985,2.87423486512808,0,500,468.75,31.25,2.87423486512808,2.68037371805779,-320.388371393121,0,2.87423486512808,0.239519572094007,2.87423486512808,0,6.63675673207484,4326,32,468.75,-4.2615381667772,473.011538166777,468.75,1,1,3,3,4326,0,0,4326,6.63675673207484,4326,0
0.24,473.398979097482,0.187707341087709,0.00938536705438547,2.47871125824926,49.5742251649852,2.87688558392955,0,500,468.75,31.25,2.87688558392955,2.68302443685926,-266.990309494267,0,2.87688558392955,0.239740465327463,2.87688558392955,0,6.68630993557196,4358,32,468.75,-4.64897909748174,473.398979097482,468.75,1,1,3,3,4358,0,0,4358,6.68630993557196,4358,0
0.241,473.840869845844,0.194479333814486,0.00972396669072429,2.48102499279717,49.6204998559434,2.78866389004182,0,500,483.3984375,16.6015625,2.78866389004182,2.68567515566072,2218.91432542144,0,2.78866389004182,0.232388657503485,2.78866389004182,-4.44089209850063e-16,6.73590702510239,4391,33,483.3984375,9.55756765415606,473.840869845844,483.3984375,1,0,2,2,4391,0,0,4391,6.73590702510239,4391,0
0.242,474.223297760953,0.168392639278023,0.00841963196390117,2.48302738067823,49.6605476135645,2.8809444970943,0,500,468.75,31.25,2.8809444970943,2.687083350024,-592.310978815464,0,2.8809444970943,0.240078708091191,2.8809444970943,0,6.78554862229924,4423,32,468.75,-5.47329776095324,474.223297760953,468.75,1,0,2,2,4423,0,0,4423,6.78554862229924,4423,0
0.243,474.605998881316,0.187357219130591,0.00936786095652957,2.48503119905865,49.7006239811729,2.88359521589576,0,500,468.75,31.25,2.88359521589576,2.68973406882547,-493.59248234622,0,2.88359521589576,0.240299601324647,2.88359521589576,0,6.83522843465029,4455,32,468.75,-5.85599888131605,474.605998881316,468.75,1,0,2,2,4455,0,0,4455,6.83522843465029,4455,0
0.244,475.045973052008,0.19447576052335,0.00972378802616749,2.48733489842934,49.7466979685868,2.79537352200803,0,500,483.3984375,16.6015625,2.79537352200803,2.69238478762694,2030.07918137815,0,2.79537352200803,0.232947793500669,2.79537352200803,0,6.88495180841797,4488,33,483.3984375,8.35246444799191,475.045973052008,483.3984375,0,0,0,0,4488,0,0,4488,6.88495180841797,4488,0
0.245,475.427538291056,0.168518574555893,0.00842592872779466,2.4893327693491,49.7866553869821,2.88765412906051,0,500,468.75,31.25,2.88765412906051,2.69379298199021,-749.673598851541,0,2.88765412906051,0.240637844088376,2.88765412906051,0,6.93471955323948,4520,32,468.75,-6.67753829105641,475.427538291056,468.75,0,0,0,0,4520,0,0,4520,6.93471955323948,4520,0
0.246,475.809771407116,0.187531794698508,0.00937658973492541,2.49133413726472,49.8266827452945,2.79943243517277,0,500,483.3984375,16.6015625,2.79943243517277,2.69644370079168,1816.67825095705,0,2.79943243517277,0.233286036264398,2.79943243517277,0,6.98452544686032,4553,33,483.3984375,7.58866609288395,475.809771407116,483.3984375,0,1,1,1,4553,0,0,4553,6.98452544686032,4553,0
0.247,476.169723969284,0.166006490722899,0.00830032453614496,2.49321884447297,49.8643768894594,2.89171304222525,0,500,468.75,31.25,2.89171304222525,2.69785189515496,-927.507707535792,0,2.89171304222525,0.240976086852104,2.89171304222525,0,7.03437186290597,4585,32,468.75,-7.41972396928406,476.169723969284,468.75,0,1,1,1,4585,0,0,4585,7.03437186290597,4585,0
0.248,476.543806165167,0.186671164985662,0.00933355824928311,2.49517753427034,49.9035506854069,2.80349134833752,0,500,483.3984375,16.6015625,2.80349134833752,2.70050261395643,1668.48316038684,0,2.80349134833752,0.233624279028127,2.80349134833752,-4.44089209850063e-16,7.08425498345984,4618,33,483.3984375,6.85463133483313,476.543806165167,483.3984375,1,1,3,3,4618,0,0,4618,7.08425498345984,4618,0
0.249,476.900624611804,0.165761403806952,0.00828807019034761,2.49704583128805,49.9409166257609,2.89577195539,0,500,468.75,31.25,2.89577195539,2.70191080831971,-1051.0036163443,0,2.89577195539,0.241314329615833,2.89577195539,0,7.13417807807611,4650,32,468.75,-8.15062461180446,476.900624611804,468.75,1,1,3,3,4650,0,0,4650,7.13417807807611,4650,0
0.25,477.273443131416,0.186655666478076,0.00933278332390378,2.49899790449194,49.9799580898388,2.80755026150226,0,500,483.3984375,16.6015625,2.80755026150226,2.70456152712117,1565.56990304642,0,2.80755026150226,0.233962521791855,2.80755026150226,0,7.18413766277492,4683,33,483.3984375,6.12499436858383,477.273443131416,483.3984375,1,0,2,2,4683,0,0,4683,7.18413766277492,4683,0
0.251,477.629696077493,0.165831694699752,0.00829158473498759,2.50086324055563,50.0172648111126,2.89983086855474,0,500,468.75,31.25,2.89983086855474,2.70596972148445,-1136.76466412799,0,2.89983086855474,0.241652572379562,2.89983086855474,0,7.23413713166314,4715,32,468.75,-8.87969607749289,477.629696077493,468.75,1,0,2,2,4715,0,0,4715,7.23413713166314,4715,0
0.252,478.002210502737,0.186758167967445,0.00933790839837224,2.50281372152513,50.0562744305027,2.81160917466701,0,500,483.3984375,16.6015625,2.81160917466701,2.70862044028592,1494.10236322668,0,2.81160917466701,0.234300764555584,2.81160917466701,0,7.28417304730127,4748,33,483.3984375,5.396226997263,478.002210502737,483.3984375,0,0,0,0,4748,0,0,4748,7.28417304730127,4748,0
0.253,478.358258015364,0.165946441491534,0.00829732207457671,2.5046779819418,50.093559638836,2.81301736903029,0,500,483.3984375,16.6015625,2.81301736903029,2.7100286346492,1245.0853026889,0,2.81301736903029,0.234418114085857,2.81301736903029,-4.44089209850063e-16,7.33424882126951,4781,33,483.3984375,5.04017948463564,478.358258015364,483.3984375,0,1,1,1,4781,0,0,4781,7.33424882126951,4781,0
0.254,478.650902378209,0.158215367073554,0.0079107683536777,2.50621026424251,50.1242052848502,2.90529797608277,0,500,468.75,31.25,2.90529797608277,2.71143682901247,-1403.83516442592,0,2.90529797608277,0.242108164673564,2.90529797608277,0,7.38435802374747,4813,32,468.75,-9.90090237820885,478.650902378209,468.75,0,1,1,1,4813,0,0,4813,7.38435802374747,4813,0
0.255,478.999576299637,0.184020255085761,0.00920101275428804,2.50803591662594,50.1607183325188,2.81707628219503,0,500,483.3984375,16.6015625,2.81707628219503,2.71408754781394,1271.5436129784,0,2.81707628219503,0.234756356849586,2.81707628219503,0,7.43449943132866,4846,33,483.3984375,4.39886120036306,478.999576299637,483.3984375,1,1,3,3,4846,0,0,4846,7.43449943132866,4846,0
0.256,479.346601680746,0.165026457362413,0.00825132286812067,2.50985293727244,50.1970587454489,2.81848447655831,0,500,483.3984375,16.6015625,2.81848447655831,2.71549574217722,1059.619677482,0,2.81848447655831,0.234873706379859,2.81848447655831,0,7.48467910217905,4879,33,483.3984375,4.05183581925354,479.346601680746,483.3984375,1,0,2,2,4879,0,0,4879,7.48467910217905,4879,0
0.257,479.635746712149,0.157973057257055,0.00789865286285275,2.51136689711657,50.2273379423314,2.91076508361079,0,500,468.75,31.25,2.91076508361079,2.7169039365405,-1558.38985209833,0,2.91076508361079,0.242563756967566,2.91076508361079,0,7.53489159272049,4911,32,468.75,-10.8857467121487,479.635746712149,468.75,1,0,2,2,4911,0,0,4911,7.53489159272049,4911,0
0.258,479.982980812525,0.184030788472991,0.00920153942364956,2.5131850106146,50.263700212292,2.82254338972306,0,500,483.3984375,16.6015625,2.82254338972306,2.71955465534197,1142.74803991806,0,2.82254338972306,0.235211949143588,2.82254338972306,-4.44089209850063e-16,7.58513604718969,4944,33,483.3984375,3.41545668747506,479.982980812525,483.3984375,0,0,0,0,4944,0,0,4944,7.58513604718969,4944,0
0.259,480.329335535019,0.165131549148631,0.00825657745743153,2.51499851970081,50.2999703940161,2.82395158408634,0,500,483.3984375,16.6015625,2.82395158408634,2.72096284970524,952.290033265047,0,2.82395158408634,0.235329298673861,2.82395158408634,0,7.63541866092071,4977,33,483.3984375,3.06910196498052,480.329335535019,483.3984375,0,1,1,1,4977,0,0,4977,7.63541866092071,4977,0
0.26,480.618098298466,0.15811373022063,0.0079056865110315,2.51651047799459,50.3302095598919,2.82535977844962,0,500,483.3984375,16.6015625,2.82535977844962,2.72237104406852,793.575027720873,0,2.82535977844962,0.235446648204135,2.82535977844962,0,7.68573404163254,5010,33,483.3984375,2.78033920153445,480.618098298466,483.3984375,1,1,3,3,5010,0,0,5010,7.68573404163254,5010,0
0.261,480.885356736584,0.155522713448015,0.00777613567240074,2.51790983990427,50.3581967980853,2.82676797281289,0,500,483.3984375,16.6015625,2.82676797281289,2.7237792384318,661.312523100727,0,2.82676797281289,0.235563997734408,2.82676797281289,-4.44089209850063e-16,7.73607835384033,5043,33,483.3984375,2.51308076341604,480.885356736584,483.3984375,1,0,2,2,5043,0,0,5043,7.73607835384033,5043,0
0.262,481.144556708948,0.15458111994354,0.00772905599717698,2.51926700778592,50.3853401557183,2.91904857986537,0,500,468.75,31.25,2.91904857986537,2.72518743279508,-1890.31248074939,0,2.91904857986537,0.243254048322114,2.91904857986537,0,7.78645016364202,5075,32,468.75,-12.3945567089482,481.144556708948,468.75,1,0,2,2,5075,0,0,5075,7.78645016364202,5075,0
0.263,481.480411028469,0.182916527396027,0.00914582636980135,2.52102553689072,50.4205107378144,2.83082688597764,0,500,483.3984375,16.6015625,2.83082688597764,2.72783815159655,866.145849375505,0,2.83082688597764,0.235902240498137,2.83082688597764,0,7.83685193098602,5108,33,483.3984375,1.91802647153139,481.480411028469,483.3984375,0,0,0,0,5108,0,0,5108,7.83685193098602,5108,0
0.264,481.822305890752,0.164866469138229,0.00824332345691143,2.52281569420347,50.4563138840693,2.83223508034092,0,500,483.3984375,16.6015625,2.83223508034092,2.72924634595983,721.788207812921,0,2.83223508034092,0.23601959002841,2.83223508034092,0,7.88729108686514,5141,33,483.3984375,1.57613160924802,481.822305890752,483.3984375,0,1,1,1,5141,0,0,5141,7.88729108686514,5141,0
0.265,482.109189946905,0.15816560696917,0.0079082803484585,2.52431781560887,50.4863563121774,2.8336432747042,0,500,483.3984375,16.6015625,2.8336432747042,2.7306545403231,601.490173177434,0,2.8336432747042,0.236136939558683,2.8336432747042,-4.44089209850063e-16,7.93776269968452,5174,33,483.3984375,1.28924755309527,482.109189946905,483.3984375,1,1,3,3,5174,0,0,5174,7.93776269968452,5174,0
0.266,482.375534289506,0.155693247601209,0.00778466238006043,2.52571239132561,50.5142478265121,2.83505146906748,0,500,483.3984375,16.6015625,2.83505146906748,2.73206273468638,501.241810981195,0,2.83505146906748,0.236254289088956,2.83505146906748,0,7.9882631059086,5207,33,483.3984375,1.02290321049378,482.375534289506,483.3984375,1,0,2,2,5207,0,0,5207,7.9882631059086,5207,0
0.267,482.634182461176,0.154796423124198,0.00773982115620991,2.52706666998558,50.5413333997115,2.83645966343076,0,500,483.3984375,16.6015625,2.83645966343076,2.73347092904966,417.701509150996,0,2.83645966343076,0.23637163861923,2.83645966343076,0,8.03879093600534,5240,33,483.3984375,0.764255038824331,482.634182461176,483.3984375,0,0,0,0,5240,0,0,5240,8.03879093600534,5240,0
0.268,482.889920190872,0.154486712127198,0.00772433560635991,2.52840570960701,50.5681141921402,2.83786785779403,0,500,483.3984375,16.6015625,2.83786785779403,2.73487912341294,348.084590959163,0,2.83786785779403,0.236488988149503,2.83786785779403,-4.44089209850063e-16,8.08934567518514,5273,33,483.3984375,0.508517309127797,482.889920190872,483.3984375,0,1,1,1,5273,0,0,5273,8.08934567518514,5273,0
