time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V
0.56245,1999.31205643043,0.421087694539333,0.0210543847269667,10.4683734478589,209.367468957179,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.5625,1999.31261788441,0.421085927216458,0.0210542963608229,10.4683763876251,209.367527752502,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.56255,1999.31317889016,0.421084174428783,0.0210542087214392,10.4683793250443,209.367586500886,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.5626,1999.31373945109,0.421082435524429,0.0210541217762215,10.4683822601345,209.367645202689,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.56265,1999.31429957047,0.421080709882881,0.021054035494144,10.4683851929127,209.367703858253,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.5627,1999.3148592514,0.421078996913479,0.021053949845674,10.4683881233952,209.367762467904,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.56275,1999.31541849688,0.421077296053984,0.0210538648026992,10.4683910515977,209.367821031954,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.5628,1999.31597730975,0.421075606769202,0.0210537803384601,10.468393977535,209.367879550701,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.56285,1999.31653569274,0.421073928549689,0.0210536964274844,10.4683969012215,209.36793802443,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.5629,1999.31709364844,0.421072260910503,0.0210536130455252,10.4683998226707,209.367996453415,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.56295,1999.31765117935,0.421070603390031,0.0210535301695016,10.4684027418958,209.368054837915,11.3104778443006,0,2000,1999.30698252514,0.693017474864291,11.3104778443006,11.3061786710968,12.4109505043218,0
0.563,1999.31820828786,0.42106895554886,0.021053447777443,10.4684056589091,209.368113178182,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.56305,1999.31876494438,0.421067052247472,0.0210533526123736,10.4684085735558,209.368171471116,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.5631,1999.31932112132,0.421065170727616,0.0210532585363808,10.4684114856915,209.368229713829,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.56315,1999.31987682379,0.421063309987897,0.0210531654993949,10.4684143953428,209.368287906855,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.5632,1999.32043205664,0.421061469075121,0.021053073453756,10.4684173025352,209.368346050704,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.56325,1999.32098682454,0.421059647081975,0.0210529823540988,10.4684202072931,209.368404145862,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.5633,1999.32154113191,0.421057843144817,0.0210528921572409,10.4684231096397,209.368462192795,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.56335,1999.322094983,0.421056056441572,0.0210528028220786,10.4684260095972,209.368520191945,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.5634,1999.32264838184,0.421054286189728,0.0210527143094864,10.4684289071868,209.368578143736,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.56345,1999.32320133229,0.421052531644434,0.0210526265822217,10.4684318024286,209.368636048572,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.5635,1999.32375383804,0.421050792096685,0.0210525396048342,10.4684346953419,209.368693906839,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.56355,1999.32430590262,0.421049066871592,0.0210524533435796,10.4684375859453,209.368751718906,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.5636,1999.32485752938,0.421047355326743,0.0210523677663372,10.4684404742563,209.368809485125,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.56365,1999.32540872154,0.421045656850637,0.0210522828425319,10.4684433602917,209.368867205833,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
0.5637,1999.32595948217,0.421043970861195,0.0210521985430598,10.4684462440676,209.368924881352,11.3104669884673,0,2000,1999.31820828786,0.68179171213842,11.3104669884673,11.3062374549192,12.2134192079134,0
