time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V
0.57375,2120.39610146413,0.448876589433466,0.0224438294716733,11.1023680251002,222.047360502005,12,0,3000,2120.37888955627,879.621110443729,15.723676197021,10.2668967583692,24.94244294484,-3.72367619702096
0.5738,2120.39724266098,0.448873560369836,0.0224436780184918,11.102374000393,222.04748000786,12,0,3000,2120.37888955627,879.621110443729,15.723676197021,10.2668967583692,24.94244294484,-3.72367619702096
0.57385,2120.39838307791,0.448870533376361,0.022443526668818,11.1023799716021,222.047599432041,12,0,3000,2120.37888955627,879.621110443729,15.723676197021,10.2668967583692,24.94244294484,-3.72367619702096
0.5739,2120.39952271544,0.448867508451626,0.0224433754225813,11.1023859387302,222.047718774604,12,0,3000,2120.37888955627,879.621110443729,15.723676197021,10.2668967583692,24.94244294484,-3.72367619702096
0.57395,2120.40066157411,0.448864485594217,0.0224432242797108,11.1023919017802,222.047838035605,12,0,3000,2120.37888955627,879.621110443729,15.723676197021,10.2668967583692,24.94244294484,-3.72367619702096
0.574,2120.40179965444,0.448861464802721,0.022443073240136,11.1023978607549,222.047957215099,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57405,2120.40293695698,0.448858446075727,0.0224429223037863,11.1024038156571,222.048076313142,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5741,2120.40407348225,0.448855429411823,0.0224427714705911,11.1024097664895,222.04819532979,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57415,2120.40520923078,0.4488524148096,0.02244262074048,11.1024157132549,222.048314265098,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5742,2120.40634420311,0.448849402267648,0.0224424701133824,11.1024216559561,222.048433119122,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57425,2120.40747839976,0.448846391784559,0.022442319589228,11.1024275945959,222.048551891918,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5743,2120.40861182127,0.448843383358927,0.0224421691679464,11.1024335291771,222.048670583541,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57435,2120.40974446816,0.448840376989346,0.0224420188494673,11.1024394597023,222.048789194046,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5744,2120.41087634097,0.448837372674409,0.0224418686337205,11.1024453861745,222.04890772349,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57445,2120.41200744022,0.448834370412713,0.0224417185206357,11.1024513085963,222.049026171926,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5745,2120.41313776644,0.448831370202855,0.0224415685101427,11.1024572269706,222.049144539411,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57455,2120.41426732017,0.448828372043432,0.0224414186021716,11.1024631413,222.049262826001,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5746,2120.41539610192,0.448825375933043,0.0224412687966521,11.1024690515875,222.049381031749,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57465,2120.41652411223,0.448822381870287,0.0224411190935144,11.1024749578356,222.049499156713,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5747,2120.41765135162,0.448819389853766,0.0224409694926883,11.1024808600473,222.049617200946,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57475,2120.41877782062,0.44881639988208,0.022440819994104,11.1024867582252,222.049735164504,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5748,2120.41990351976,0.448813411953833,0.0224406705976917,11.1024926523721,222.049853047442,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57485,2120.42102844956,0.448810426067628,0.0224405213033814,11.1024985424907,222.049970849815,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.5749,2120.42215261055,0.448807442222068,0.0224403721111034,11.1025044285839,222.050088571678,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.57495,2120.42327600325,0.44880446041576,0.022440223020788,11.1025103106544,222.050206213087,12,0,3000,2120.40179965444,879.598200345559,15.7236726518872,10.2670353373287,24.6037188157903,-3.72367265188723
0.575,2120.42439862819,0.44880148064731,0.0224400740323655,11.1025161887048,222.050323774096,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
