time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V
0.53925,2119.38960571711,0.451548117706037,0.0225774058853019,11.0970980256924,221.941960513848,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.5393,2119.39143478399,0.451543262838164,0.0225771631419082,11.0971076026642,221.942152053283,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.53935,2119.39326260082,0.451538411288256,0.0225769205644128,11.0971171730907,221.942343461815,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.5394,2119.39508916847,0.451533563054046,0.0225766781527023,11.0971267369766,221.942534739531,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.53945,2119.39691448778,0.451528718133268,0.0225764359066634,11.0971362943262,221.942725886523,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.5395,2119.39873855962,0.451523876523657,0.0225761938261828,11.097145845144,221.942916902879,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.53955,2119.40056138483,0.45151903822295,0.0225759519111475,11.0971553894344,221.943107788689,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.5396,2119.40238296427,0.451514203228886,0.0225757101614443,11.0971649272021,221.943298544041,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.53965,2119.40420329878,0.451509371539205,0.0225754685769602,11.0971744584513,221.943489169026,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.5397,2119.40602238922,0.451504543151649,0.0225752271575824,11.0971839831866,221.943679663731,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.53975,2119.40784023644,0.45149971806396,0.022574985903198,11.0971935014123,221.943870028247,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.5398,2119.40965684128,0.451494896273885,0.0225747448136942,11.0972030131331,221.944060262661,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.53985,2119.4114722046,0.451490077779168,0.0225745038889584,11.0972125183532,221.944250367064,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.5399,2119.41328632725,0.451485262577558,0.0225742631288779,11.0972220170771,221.944440341543,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.53995,2119.41509921007,0.451480450666805,0.0225740225333403,11.0972315093094,221.944630186188,12,0,3000,2119.3804416022,880.619558397805,55.2982131550518,49.8352397878987,39.7044230616726,-43.2982131550518
0.54,2119.41691085391,0.451475642044659,0.0225737821022329,11.0972409950544,221.944819901087,12,0,3000,2119.41691085391,880.58308914609,55.372683710233,49.909936582151,39.1652278372374,-43.372683710233
0.54005,2119.41872125962,0.451470836708872,0.0225735418354436,11.0972504743165,221.94500948633,12,0,3000,2119.41691085391,880.58308914609,55.372683710233,49.909936582151,39.1652278372374,-43.372683710233
0.5401,2119.42053042804,0.451466034657199,0.02257330173286,11.0972599471002,221.945198942004,12,0,3000,2119.41691085391,880.58308914609,55.372683710233,49.909936582151,39.1652278372374,-43.372683710233
0.54015,2119.42233836002,0.451461235887395,0.0225730617943698,11.0972694134099,221.945388268198,12,0,3000,2119.41691085391,880.58308914609,55.372683710233,49.909936582151,39.1652278372374,-43.372683710233
0.5402,2119.4241450564,0.451456440397218,0.0225728220198609,11.09727887325,221.945577465001,12,0,3000,2119.41691085391,880.58308914609,55.372683710233,49.909936582151,39.1652278372374,-43.372683710233
