time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm,encoder_A,encoder_B,quadrature_state,previous_quadrature_state,decoded_encoder_count,encoder_direction,invalid_transition_count,ideal_count_edge,encoder_edge_angle_rad,ideal_encoder_count_phase5a,count_difference_vs_phase5a
0.201,1352.98145311464,0.767692170827285,0.0383846085413643,7.08419432258034,141.683886451607,8.6243711297409,0,1500,1347.65625,152.34375,8.6243711297409,7.67929803777322,1890.70387320301,0,8.6243711297409,0.718697594145075,8.6243711297409,0,14.380852889444,9374,92,1347.65625,-5.32520311464305,1352.98145311464,1347.65625,1,1,3,3,9374,0,0,9374,14.380852889444,9374,0
0.202,1355.29316442098,0.766979568245234,0.0383489784122617,7.09629841467569,141.925968293514,8.54642097120885,0,1500,1362.3046875,137.6953125,8.54642097120885,7.69222029193037,4016.99281100251,0,8.54642097120885,0.712201747600737,8.54642097120885,0,14.5226578703195,9467,93,1362.3046875,7.01152307901953,1355.29316442098,1362.3046875,1,0,2,2,9467,0,0,9467,14.5226578703195,9467,0
0.203,1357.52143885261,0.738317697971692,0.0369158848985846,7.10796563231667,142.159312646333,8.64897311361701,0,1500,1347.65625,152.34375,8.64897311361701,7.70390002164933,906.08775916876,0,8.64897311361701,0.720747759468084,8.64897311361701,0,14.6647017092172,9559,92,1347.65625,-9.86518885260966,1357.52143885261,1347.65625,1,0,2,2,9559,0,0,9559,14.6647017092172,9559,0
0.204,1359.74092489817,0.756536555030853,0.0378268277515427,7.11958683407583,142.391736681517,8.57102295508496,0,1500,1362.3046875,137.6953125,8.57102295508496,7.71682227580648,3196.47938264063,0,8.57102295508496,0.714251912923746,8.57102295508496,0,14.8069765103055,9652,93,1362.3046875,2.56376260182537,1359.74092489817,1362.3046875,0,0,0,0,9652,0,0,9652,14.8069765103055,9652,0
0.205,1361.93447747534,0.734928963407695,0.0367464481703848,7.13107224851198,142.62144497024,8.58270268480392,0,1500,1362.3046875,137.6953125,8.58270268480392,7.72850200552544,2663.73281886719,0,8.58270268480392,0.71522522373366,8.58270268480392,0,14.9494840099988,9745,93,1362.3046875,0.370210024658491,1361.93447747534,1362.3046875,0,1,1,1,9745,0,0,9745,14.9494840099988,9745,0
0.206,1364.06096805718,0.727114637559392,0.0363557318779696,7.14220652716171,142.844130543234,8.59438241452288,0,1500,1362.3046875,137.6953125,8.59438241452288,7.7401817352444,2219.777349056,0,8.59438241452288,0.716198534543573,8.59438241452288,0,15.0922171404529,9838,93,1362.3046875,-1.75628055718221,1364.06096805718,1362.3046875,1,1,3,3,9838,0,0,9838,15.0922171404529,9838,0
0.207,1366.16229229102,0.72443976771439,0.0362219883857195,7.15320903512145,143.064180702429,8.60606214424184,0,1500,1362.3046875,137.6953125,8.60606214424184,7.75186146496336,1849.81445754666,0,8.60606214424184,0.717171845353487,8.60606214424184,0,15.2351714278128,9931,93,1362.3046875,-3.85760479102373,1366.16229229102,1362.3046875,1,0,2,2,9931,0,0,9931,15.2351714278128,9931,0
0.208,1368.25406175239,0.723680185755959,0.036184009287798,7.16416151440948,143.28323028819,8.5268694612716,0,1500,1376.953125,123.046875,8.5268694612716,7.76354119468232,3982.91829795555,0,8.5268694612716,0.710572455105967,8.5268694612716,-1.77635683940025e-15,15.378345186426,10025,94,1376.953125,8.6990632476145,1368.25406175239,1376.953125,0,1,1,1,10025,0,0,10025,15.378345186426,10025,0
0.209,1370.26239265286,0.694972301409664,0.0347486150704832,7.17467711041433,143.493542208287,8.62817907924158,0,1500,1362.3046875,137.6953125,8.62817907924158,7.7739783999631,877.692331629627,0,8.62817907924158,0.719014923270132,8.62817907924158,0,15.5217347706775,10118,93,1362.3046875,-7.95770515286085,1370.26239265286,1362.3046875,1,1,3,3,10118,0,0,10118,15.5217347706775,10118,0
0.21,1372.26193639628,0.713145499110907,0.0356572749555453,7.18514669697245,143.702933939449,8.54898639627134,0,1500,1376.953125,123.046875,8.54898639627134,7.78565812968206,3172.81652635802,0,8.54898639627134,0.712415533022612,8.54898639627134,0,15.6653322847366,10212,94,1376.953125,4.69118860371555,1372.26193639628,1376.953125,0,0,0,0,10212,0,0,10212,15.6653322847366,10212,0
0.211,1374.23554896122,0.691492375423715,0.0345746187711857,7.19548050819751,143.90961016395,8.65029601424131,0,1500,1362.3046875,137.6953125,8.65029601424131,7.79609533496283,202.607521965019,0,8.65029601424131,0.720858001186776,8.65029601424131,0,15.8091394652114,10305,93,1362.3046875,-11.9308614612196,1374.23554896122,1362.3046875,0,1,1,1,10305,0,0,10305,15.8091394652114,10305,0
0.212,1376.22180482954,0.712294911311112,0.0356147455655556,7.2058805196043,144.117610392086,8.57110333127108,0,1500,1376.953125,123.046875,8.57110333127108,7.8077750646818,2610.24585163752,0,8.57110333127108,0.714258610939256,8.57110333127108,0,15.9531522435433,10399,94,1376.953125,0.731320170456456,1376.22180482954,1376.953125,1,0,2,2,10399,0,0,10399,15.9531522435433,10399,0
0.213,1378.19011868632,0.691622327465198,0.0345811163732599,7.21618658685829,144.323731737166,8.58154053655185,0,1500,1376.953125,123.046875,8.58154053655185,7.81821226996257,2175.2048763646,0,8.58154053655185,0.715128378045987,8.58154053655185,0,16.0973737827774,10493,94,1376.953125,-1.23699368631515,1378.19011868632,1376.953125,0,1,1,1,10493,0,0,10493,16.0973737827774,10493,0
0.214,1380.09435446906,0.68412874445258,0.034206437222629,7.22615714210123,144.523142842024,8.50110532914342,0,1500,1391.6015625,108.3984375,8.50110532914342,7.82864947524334,4254.07698030383,0,8.50110532914342,0.708425444095285,8.50110532914342,0,16.24179754728,10588,95,1391.6015625,11.5072080309437,1380.09435446906,1391.6015625,0,0,0,2,10588,1,0,10588,16.24179754728,10588,0
0.215,1381.89483943366,0.652883391648011,0.0326441695824006,7.23558445933072,144.711689186614,8.60117242267521,0,1500,1376.953125,123.046875,8.60117242267521,7.83784415608593,1103.65790025319,0,8.60117242267521,0.716764368556267,8.60117242267521,-1.77635683940025e-15,16.3864162631391,10682,94,1376.953125,-4.9417144336594,1381.89483943366,1376.953125,1,1,3,3,10682,0,0,10682,16.3864162631391,10682,0
0.216,1383.67897101772,0.670082624615726,0.0335041312307863,7.24492615045994,144.898523009199,8.61160962795598,0,1500,1376.953125,123.046875,8.61160962795598,7.84828136136671,919.71491687766,0,8.61160962795598,0.717634135662999,8.61160962795598,0,16.5312206828874,10776,94,1376.953125,-6.72584601772337,1383.67897101772,1376.953125,0,0,0,0,10776,0,0,10776,16.5312206828874,10776,0
0.217,1385.5140566243,0.676700400023237,0.0338350200011619,7.25453463622717,145.090692724543,8.53117442054756,0,1500,1391.6015625,108.3984375,8.53117442054756,7.85871856664748,3207.83534739805,0,8.53117442054756,0.710931201712296,8.53117442054756,0,16.6762150387348,10871,95,1391.6015625,6.08750587569807,1385.5140566243,1391.6015625,1,0,2,2,10871,0,0,10871,16.6762150387348,10871,0
0.218,1387.28825626212,0.65071392049353,0.0325356960246765,7.26382432380746,145.276486476149,8.63124151407935,0,1500,1376.953125,123.046875,8.63124151407935,7.86791324749007,231.789872831709,0,8.63124151407935,0.719270126173279,8.63124151407935,0,16.8213997123123,10965,94,1376.953125,-10.3351312621226,1387.28825626212,1376.953125,0,1,1,1,10965,0,0,10965,16.8213997123123,10965,0
0.219,1389.06207982246,0.669873825576098,0.0334936912788049,7.27311204225064,145.462240845013,8.55080630667092,0,1500,1391.6015625,108.3984375,8.55080630667092,7.87835045277084,2634.56447735976,0,8.55080630667092,0.712567192222577,8.55080630667092,0,16.9667683091356,11060,95,1391.6015625,2.53948267754458,1389.06207982246,1391.6015625,0,0,0,0,11060,0,0,11060,16.9667683091356,11060,0
0.22,1390.81311444423,0.648561088109035,0.0324280544054517,7.28228043809057,145.645608761811,8.56000098751351,0,1500,1391.6015625,108.3984375,8.56000098751351,7.88754513361343,2195.4703977998,0,8.56000098751351,0.713333415626126,8.56000098751351,0,17.1123231260692,11155,95,1391.6015625,0.788448055767958,1390.81311444423,1391.6015625,1,0,2,2,11155,0,0,11155,17.1123231260692,11155,0
0.221,1392.49826883661,0.640800836010143,0.0320400418005072,7.29110388585598,145.82207771712,8.56919566835609,0,1500,1391.6015625,108.3984375,8.56919566835609,7.89673981445601,1829.55866483317,0,8.56919566835609,0.714099639029674,8.56919566835609,-1.77635683940025e-15,17.2580573051521,11250,95,1391.6015625,-0.896706336606712,1392.49826883661,1391.6015625,1,1,3,3,11250,0,0,11250,17.2580573051521,11250,0
0.222,1394.15870723873,0.638090305316224,0.0319045152658112,7.29979792099905,145.995958419981,8.57839034919868,0,1500,1391.6015625,108.3984375,8.57839034919868,7.9059344952986,1524.6322206943,0,8.57839034919868,0.714865862433223,8.57839034919868,0,17.4039664517872,11345,95,1391.6015625,-2.55714473872695,1394.15870723873,1391.6015625,0,1,1,1,11345,0,0,11345,17.4039664517872,11345,0
0.223,1395.80976858769,0.637261603614177,0.0318630801807089,7.3084428580066,146.168857160132,8.58758503004127,0,1500,1391.6015625,108.3984375,8.58758503004127,7.91512917614119,1270.52685057859,0,8.58758503004127,0.715632085836772,8.58758503004127,0,17.5500489108983,11440,95,1391.6015625,-4.20820608769122,1395.80976858769,1391.6015625,0,0,0,0,11440,0,0,11440,17.5500489108983,11440,0
0.224,1397.4571700214,0.637134458872707,0.0318567229436353,7.31706863174267,146.341372634853,8.50590729819465,0,1500,1406.25,93.75,8.50590729819465,7.92432385698377,3500.17862548216,0,8.50590729819465,0.708825608182888,8.50590729819465,0,17.6963040483176,11536,96,1406.25,8.79282997860423,1397.4571700214,1406.25,0,0,0,0,11536,0,0,11536,17.6963040483176,11536,0
0.225,1399.02334120153,0.608606778382619,0.030430338919131,7.32526908486562,146.505381697312,8.60473186728825,0,1500,1391.6015625,108.3984375,8.60473186728825,7.93227601338817,475.40927123513,0,8.60473186728825,0.717060988940688,8.60473186728825,0,17.8427286114535,11631,95,1391.6015625,-7.42177870152977,1399.02334120153,1391.6015625,1,0,2,2,11631,0,0,11631,17.8427286114535,11631,0
0.226,1400.58155986537,0.626791659190032,0.0313395829595016,7.33342789871066,146.668557974213,8.52305413544164,0,1500,1406.25,93.75,8.52305413544164,7.94147069423076,2837.58064269594,0,8.52305413544164,0.710254511286803,8.52305413544164,0,17.9893148521585,11727,96,1406.25,5.66844013462537,1400.58155986537,1406.25,1,0,2,2,11727,0,0,11727,17.9893148521585,11727,0
0.227,1402.11417004124,0.605087401478038,0.0302543700739019,7.3414526268262,146.829052536524,8.62187870453524,0,1500,1391.6015625,108.3984375,8.62187870453524,7.94942285063516,-76.7557144200487,0,8.62187870453524,0.718489892044603,8.62187870453524,0,18.1360645632996,11822,95,1391.6015625,-10.5126075412434,1402.11417004124,1391.6015625,1,1,3,3,11822,0,0,11822,18.1360645632996,11822,0
0.228,1403.65955531375,0.625815368772483,0.0312907684386242,7.34954424519133,146.990884903827,8.54020097268863,0,1500,1406.25,93.75,8.54020097268863,7.95861753147775,2377.44315464996,0,8.54020097268863,0.711683414390719,8.54020097268862,-1.77635683940025e-15,18.2829736984984,11918,96,1406.25,2.59044468624893,1403.65955531375,1406.25,1,1,3,3,11918,0,0,11918,18.2829736984984,11918,0
0.229,1405.18705908802,0.605059454997067,0.0302529727498534,7.35754223625062,147.150844725012,8.54815312909302,0,1500,1406.25,93.75,8.54815312909302,7.96656968788214,1981.20262887497,0,8.54815312909302,0.712346094091085,8.54815312909302,0,18.4300454302668,12014,96,1406.25,1.06294091197856,1405.18705908802,1406.25,1,1,3,3,12014,0,0,12014,18.4300454302668,12014,0
0.23,1406.65051858973,0.597479247955427,0.0298739623977714,7.36520489228294,147.304097845659,8.55610528549742,0,1500,1406.25,93.75,8.55610528549742,7.97452184428654,1651.00219072914,0,8.55610528549742,0.713008773791452,8.55610528549742,0,18.5772732276852,12110,96,1406.25,-0.400518589729018,1406.65051858973,1406.25,1,1,3,3,12110,0,0,12110,18.5772732276852,12110,0
0.231,1408.08995360828,0.594808365534279,0.0297404182767139,7.3727417564156,147.454835128312,8.56405744190182,0,1500,1406.25,93.75,8.56405744190182,7.98247400069094,1375.83515894095,0,8.56405744190182,0.713671453491818,8.56405744190182,0,18.7246528187912,12206,96,1406.25,-1.83995360827794,1408.08995360828,1406.25,1,1,3,3,12206,0,0,12206,18.7246528187912,12206,0
0.232,1409.52027658996,0.593966984695276,0.0296983492347638,7.38023091003477,147.604618200695,8.57200959830622,0,1500,1406.25,93.75,8.57200959830622,7.99042615709534,1146.52929911746,0,8.57200959830622,0.714334133192185,8.57200959830622,-1.77635683940025e-15,18.8721825949772,12302,96,1406.25,-3.27027658995621,1409.52027658996,1406.25,1,1,3,3,12302,0,0,12302,18.8721825949772,12302,0
0.233,1410.94704567419,0.593807645799055,0.0296903822899527,7.38770145549042,147.754029109808,8.48908934202142,0,1500,1420.8984375,79.1015625,8.48908934202142,7.99837831349974,3396.84733259788,0,8.48908934202142,0.707424111835118,8.48908934202142,-1.77635683940025e-15,19.0198619401558,12399,97,1420.8984375,9.95139182581147,1410.94704567419,1420.8984375,1,0,2,3,12399,1,0,12399,19.0198619401558,12399,0
0.234,1412.29263118551,0.565240481356017,0.0282620240678008,7.39474692475234,147.894938495047,8.58667138667683,0,1500,1406.25,93.75,8.58667138667683,8.00508794546595,389.299860498234,0,8.58667138667683,0.715555948889736,8.58667138667683,0,19.1676876092291,12495,96,1406.25,-6.04263118551171,1412.29263118551,1406.25,1,0,2,2,12495,0,0,12495,19.1676876092291,12495,0
0.235,1413.63028865637,0.583383143437717,0.0291691571718859,7.40175088289143,148.035017657829,8.59462354308123,0,1500,1406.25,93.75,8.59462354308123,8.01304010187035,324.416550415195,0,8.59462354308123,0.716218628590103,8.59462354308123,0,19.3156518575881,12591,96,1406.25,-7.38028865636647,1413.63028865637,1406.25,1,0,2,2,12591,0,0,12591,19.3156518575881,12591,0
0.236,1415.02205638438,0.590297980724909,0.0295148990362454,7.40903816167451,148.18076323349,8.51170328679643,0,1500,1420.8984375,79.1015625,8.51170328679643,8.02099225827475,2711.753375346,0,8.51170328679643,0.709308607233036,8.51170328679643,0,19.4637594791781,12688,97,1420.8984375,5.87638111561569,1415.02205638438,1420.8984375,0,0,0,0,12688,0,0,12688,19.4637594791781,12688,0
0.237,1416.35413102707,0.564367700142604,0.0282183850071302,7.41601288819367,148.320257763873,8.51841291876264,0,1500,1420.8984375,79.1015625,8.51841291876264,8.02770189024096,2259.794479455,0,8.51841291876264,0.70986774323022,8.51841291876264,0,19.6120110667045,12785,97,1420.8984375,4.54430647292838,1416.35413102707,1420.8984375,0,1,1,0,12785,1,0,12785,19.6120110667045,12785,0
0.238,1417.60658811853,0.554831669966757,0.0277415834983378,7.42257073818942,148.451414763788,8.61599496341805,0,1500,1406.25,93.75,8.61599496341805,8.03441152220717,-558.244183787503,0,8.61599496341805,0.717999580284838,8.61599496341805,0,19.7603973070648,12881,96,1406.25,-11.3565881185255,1417.60658811853,1406.25,0,1,1,1,12881,0,0,12881,19.7603973070648,12881,0
0.239,1418.90892566717,0.580066440907975,0.0290033220453988,7.42938976164827,148.587795232965,8.53307470713325,0,1500,1420.8984375,79.1015625,8.53307470713325,8.04236367861157,1976.20276351041,0,8.53307470713325,0.711089558927771,8.53307470713325,-1.77635683940025e-15,19.9089158912282,12978,97,1420.8984375,1.98951183283089,1418.90892566717,1420.8984375,1,1,3,3,12978,0,0,12978,19.9089158912282,12978,0
0.24,1420.20721708429,0.560962874610191,0.0280481437305095,7.43618759961202,148.72375199224,8.53978433909946,0,1500,1420.8984375,79.1015625,8.53978433909946,8.04907331057778,1646.83563625868,0,8.53978433909946,0.711648694924955,8.53978433909946,0,20.0575724616472,13075,97,1420.8984375,0.691220415708813,1420.20721708429,1420.8984375,1,0,2,2,13075,0,0,13075,20.0575724616472,13075,0
0.241,1421.44662971353,0.553971497727856,0.0276985748863928,7.44267714896335,148.853542979267,8.54649397106567,0,1500,1420.8984375,79.1015625,8.54649397106567,8.055782942544,1372.36303021557,0,8.54649397106567,0.712207830922139,8.54649397106567,0,20.2063614087724,13172,97,1420.8984375,-0.548192213533639,1421.44662971353,1420.8984375,0,0,0,0,13172,0,0,13172,20.2063614087724,13172,0
0.242,1422.66395304766,0.551493181044131,0.0275746590522066,7.44905103903588,148.981020780718,8.55320360303189,0,1500,1420.8984375,79.1015625,8.55320360303189,8.06249257451021,1143.63585851297,0,8.55320360303189,0.712766966919324,8.55320360303189,0,20.3552788050433,13269,97,1420.8984375,-1.7655155476557,1422.66395304766,1420.8984375,0,1,1,1,13269,0,0,13269,20.3552788050433,13269,0
0.243,1423.87289587197,0.550696701218267,0.0275348350609134,7.45538104886168,149.107620977234,8.5599132349981,0,1500,1420.8984375,79.1015625,8.5599132349981,8.06920220647642,953.029882094143,0,8.5599132349981,0.713326102916508,8.5599132349981,0,20.504323171277,13366,97,1420.8984375,-2.9744583719712,1423.87289587197,1420.8984375,1,1,3,3,13366,0,0,13366,20.504323171277,13366,0
0.244,1425.0785677333,0.550527220115573,0.0275263610057786,7.46169393196531,149.233878639306,8.56662286696431,0,1500,1420.8984375,79.1015625,8.56662286696431,8.07591183844263,794.191568411786,0,8.56662286696431,0.713885238913692,8.56662286696431,0,20.6534939407014,13463,97,1420.8984375,-4.18013023329581,1425.0785677333,1420.8984375,1,0,2,2,13463,0,0,13463,20.6534939407014,13463,0
0.245,1426.28287432074,0.55059172991034,0.027529586495517,7.46799966651163,149.359993330233,8.48246008624132,0,1500,1435.546875,64.453125,8.48246008624132,8.08262147040884,3103.23255700982,0,8.48246008624132,0.706871673853443,8.48246008624132,0,20.8027908866953,13561,98,1435.546875,9.26400067925783,1426.28287432074,1435.546875,0,1,1,1,13561,0,0,13561,20.8027908866953,13561,0
0.246,1427.40682499202,0.52208145069129,0.0261040725345645,7.47388465846477,149.477693169295,8.57879960645855,0,1500,1420.8984375,79.1015625,8.57879960645855,8.08808857793687,144.620880841519,0,8.57879960645855,0.714899967204879,8.57879960645855,0,20.9522109105551,13658,97,1420.8984375,-6.50838749201944,1427.40682499202,1420.8984375,1,1,3,3,13658,0,0,13658,20.9522109105551,13658,0
0.247,1428.52316805612,0.54021876014977,0.0270109380074885,7.47972981707987,149.594596341597,8.49463682573556,0,1500,1435.546875,64.453125,8.49463682573556,8.09479820990308,2561.92365070127,0,8.49463682573556,0.70788640214463,8.49463682573556,0,21.1017463234872,13756,98,1435.546875,7.02370694388105,1428.52316805612,1435.546875,0,0,0,0,13756,0,0,13756,21.1017463234872,13756,0
0.248,1429.61405003139,0.518442673996947,0.0259221336998473,7.48544166174563,149.708833234913,8.59097634595278,0,1500,1420.8984375,79.1015625,8.59097634595278,8.1002653174311,-306.469874415612,0,8.59097634595278,0.715914695496065,8.59097634595278,0,21.2513989424646,13853,97,1420.8984375,-8.71561253139339,1429.61405003139,1420.8984375,0,1,1,1,13853,0,0,13853,21.2513989424646,13853,0
0.249,1430.71778065929,0.539089725879066,0.0269544862939533,7.49122078179919,149.824415635984,8.50681356522979,0,1500,1435.546875,64.453125,8.50681356522979,8.10697494939732,2186.01468798699,0,8.50681356522979,0.708901130435816,8.50681356522979,0,21.4011647320554,13951,98,1435.546875,4.82909434071166,1430.71778065929,1435.546875,1,0,2,2,13951,0,0,13951,21.4011647320554,13951,0
0.25,1431.80367557996,0.518249462343948,0.0259124731171974,7.4969065143081,149.938130286162,8.51228067275782,0,1500,1435.546875,64.453125,8.51228067275782,8.11244205692534,1821.67890665583,0,8.51228067275782,0.709356722729818,8.51228067275782,0,21.5510468707885,14049,98,1435.546875,3.74319942004172,1431.80367557996,1435.546875,0,1,1,1,14049,0,0,14049,21.5510468707885,14049,0
0.251,1432.82556142496,0.510583577863763,0.0255291788931881,7.50225709608055,150.045141921611,8.60862019297504,0,1500,1420.8984375,79.1015625,8.60862019297504,8.11790916445337,-923.340494453479,0,8.60862019297504,0.717385016081254,8.60862019297504,-1.77635683940025e-15,21.7010388318982,14146,97,1420.8984375,-11.927123924962,1432.82556142496,1420.8984375,1,1,3,3,14146,0,0,14146,21.7010388318982,14146,0
0.252,1433.90315642875,0.536488827033656,0.0268244413516828,7.50789937032631,150.157987406526,8.52445741225206,0,1500,1435.546875,64.453125,8.52445741225206,8.12461879641958,1671.95583795543,0,8.52445741225206,0.710371451021005,8.52445741225205,-1.77635683940025e-15,21.8511393458791,14244,98,1435.546875,1.64371857124797,1433.90315642875,1435.546875,0,0,0,0,14244,0,0,14244,21.8511393458791,14244,0
0.253,1434.97889015663,0.517608742071216,0.0258804371035608,7.51353189895416,150.270637979083,8.52992451978008,0,1500,1435.546875,64.453125,8.52992451978008,8.1300859039476,1393.29653162953,0,8.52992451978008,0.710827043315007,8.52992451978008,0,22.0013544438781,14342,98,1435.546875,0.567984843372642,1434.97889015663,1435.546875,1,1,3,3,14342,0,0,14342,22.0013544438781,14342,0
0.254,1435.99657217969,0.510674273600565,0.0255337136800283,7.51886046956642,150.377209391328,8.53539162730811,0,1500,1435.546875,64.453125,8.53539162730811,8.13555301147563,1161.08044302461,0,8.53539162730811,0.711282635609009,8.53539162730811,0,22.15167866254,14440,98,1435.546875,-0.44969717969434,1435.99657217969,1435.546875,0,0,0,0,14440,0,0,14440,22.15167866254,14440,0
0.255,1436.99248594609,0.508190770812999,0.02540953854065,7.52407506185328,150.481501237066,8.54085873483613,0,1500,1435.546875,64.453125,8.54085873483613,8.14102011900365,967.567035853839,0,8.54085873483613,0.711738227903011,8.54085873483613,0,22.3021081301314,14538,98,1435.546875,-1.4456109460898,1436.99248594609,1435.546875,1,1,3,3,14538,0,0,14538,22.3021081301314,14538,0
0.256,1437.98015152834,0.50736593649407,0.0253682968247035,7.52924646674893,150.584929334979,8.54632584236416,0,1500,1435.546875,64.453125,8.54632584236416,8.14648722653168,806.305863211533,0,8.54632584236416,0.712193820197013,8.54632584236416,0,22.4526413896096,14636,98,1435.546875,-2.43327652833523,1437.98015152834,1435.546875,0,0,0,0,14636,0,0,14636,22.4526413896096,14636,0
0.257,1438.96460799158,0.507159435726881,0.025357971786344,7.53440106873679,150.688021374736,8.46092053720298,0,1500,1450.1953125,49.8046875,8.46092053720298,8.1519543340597,3113.32780267628,0,8.46092053720298,0.705076711433582,8.46092053720298,0,22.6032778837739,14735,99,1450.1953125,11.2307045084171,1438.96460799158,1450.1953125,1,0,2,3,14735,1,0,14735,22.6032778837739,14735,0
0.258,1439.86803195674,0.478521313450954,0.0239260656725477,7.53913138555682,150.782627711136,8.55601753298202,0,1500,1435.546875,64.453125,8.55601753298202,8.15617891714954,153.033585563564,0,8.55601753298202,0.713001461081835,8.55601753298202,0,22.7540143918507,14833,98,1435.546875,-4.32115695674202,1439.86803195674,1435.546875,0,1,1,1,14833,0,0,14833,22.7540143918507,14833,0
0.259,1440.76360648064,0.496584092780828,0.0248292046390414,7.54382060279855,150.876412055971,8.56148464051004,0,1500,1435.546875,64.453125,8.56148464051004,8.16164602467756,127.527987969637,0,8.56148464051004,0.713457053375837,8.56148464051004,-1.77635683940025e-15,22.9048431806468,14931,98,1435.546875,-5.21673148064428,1440.76360648064,1435.546875,1,0,2,2,14931,0,0,14931,22.9048431806468,14931,0
0.26,1441.71334255557,0.503415663726122,0.0251707831863061,7.54879340925829,150.975868185166,8.47607933534887,0,1500,1450.1953125,49.8046875,8.47607933534887,8.16711313220559,2547.67957330803,0,8.47607933534887,0.706339944612406,8.47607933534887,-1.77635683940025e-15,23.0557690506808,15030,99,1450.1953125,8.48196994442606,1441.71334255557,1450.1953125,1,1,3,1,15030,1,0,15030,23.0557690506808,15030,0
0.261,1442.60342636695,0.477400798545579,0.023870039927279,7.55345387719646,151.069077543929,8.57117633112791,0,1500,1435.546875,64.453125,8.57117633112791,8.17133771529543,-318.339938909974,0,8.57117633112791,0.714264694260659,8.57117633112791,0,23.2067925993967,15128,98,1435.546875,-7.05655136694963,1442.60342636695,1435.546875,0,0,0,0,15128,0,0,15128,23.2067925993967,15128,0
0.262,1443.49363189084,0.496441986952282,0.0248220993476141,7.55811498241983,151.162299648397,8.57664343865593,0,1500,1435.546875,64.453125,8.57664343865593,8.17680482282345,-265.283282424978,0,8.57664343865593,0.714720286554661,8.57664343865593,0,23.3579075167383,15226,98,1435.546875,-7.94675689083624,1443.49363189084,1435.546875,1,1,3,3,15226,0,0,15226,23.3579075167383,15226,0
0.263,1444.44097420563,0.50363912935022,0.025181956467511,7.56307525518082,151.261505103616,8.49123813349476,0,1500,1450.1953125,49.8046875,8.49123813349476,8.18227193035148,2220.33684797918,0,8.49123813349476,0.70760317779123,8.49123813349476,0,23.5091191340158,15325,99,1450.1953125,5.75433829436997,1444.44097420563,1450.1953125,0,1,1,1,15325,0,0,15325,23.5091191340158,15325,0
0.264,1445.32977808879,0.477761495699742,0.0238880747849871,7.56772902143054,151.354580428611,8.49546271658459,0,1500,1450.1953125,49.8046875,8.49546271658459,8.18649651344131,1850.28070664932,0,8.49546271658459,0.707955226382049,8.49546271658459,0,23.6604282469939,15424,99,1450.1953125,4.86553441120554,1445.32977808879,1450.1953125,0,0,0,0,15424,0,0,15424,23.6604282469939,15424,0
0.265,1446.13942129816,0.468192477564114,0.0234096238782057,7.57196830336149,151.43936606723,8.59055971236363,0,1500,1435.546875,64.453125,8.59055971236363,8.19072109653115,-899.505661125566,0,8.59055971236363,0.715879976030302,8.59055971236363,0,23.811825621038,15522,98,1435.546875,-10.5925462981609,1446.13942129816,1435.546875,1,1,3,3,15522,0,0,15522,23.811825621038,15522,0
0.266,1446.9991415083,0.493362285566528,0.0246681142783264,7.57646978785535,151.529395757107,8.50515440720245,0,1500,1450.1953125,49.8046875,8.50515440720245,8.19618820405917,1691.81819906203,0,8.50515440720245,0.708762867266871,8.50515440720245,0,23.9633089791279,15621,99,1450.1953125,3.19617099170114,1446.9991415083,1450.1953125,0,1,1,1,15621,0,0,15621,23.9633089791279,15621,0
0.267,1447.85491478006,0.474181774445902,0.0237090887222951,7.58095060622819,151.619012124564,8.50937899029229,0,1500,1450.1953125,49.8046875,8.50937899029229,8.20041278714901,1409.84849921836,0,8.50937899029229,0.709114915857691,8.50937899029229,0,24.1148839783801,15720,99,1450.1953125,2.34039771993912,1447.85491478006,1450.1953125,0,0,0,0,15720,0,0,15720,24.1148839783801,15720,0
0.268,1448.65187183449,0.467108920647081,0.023355446032354,7.5851234636072,151.702469272144,8.51360357338213,0,1500,1450.1953125,49.8046875,8.51360357338213,8.20463737023885,1174.87374934863,0,8.51360357338213,0.709466964448511,8.51360357338213,0,24.2665450174091,15819,99,1450.1953125,1.54344066551494,1448.65187183449,1450.1953125,1,0,2,2,15819,0,0,15819,24.2665450174091,15819,0
0.269,1449.42678817195,0.464547371454956,0.0232273685727478,7.58918091606205,151.783618321241,8.51782815647196,0,1500,1450.1953125,49.8046875,8.51782815647196,8.20886195332868,979.061457790526,0,8.51782815647196,0.70981901303933,8.51782815647196,0,24.4182881743606,15918,99,1450.1953125,0.768524328054582,1449.42678817195,1450.1953125,1,1,3,3,15918,0,0,15918,24.4182881743606,15918,0
0.27,1450.19336702148,0.463666938884535,0.0231833469442268,7.59319471353222,151.863894270644,8.5220527395618,0,1500,1450.1953125,49.8046875,8.5220527395618,8.21308653641852,815.884548158771,0,8.5220527395618,0.71017106163015,8.5220527395618,0,24.570111974805,16017,99,1450.1953125,0.00194547851970128,1450.19336702148,1450.1953125,0,1,1,1,16017,0,0,16017,24.570111974805,16017,0
