time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm
0.67635,999.952543256239,0.213941313072477,0.0106970656536238,5.23573927305372,104.714785461074,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7155968099889,38252,68,996.09375,-3.8587932562391,999.952543256239,996.09375
0.6764,999.953665100736,0.214313279050183,0.0107156639525092,5.23574514701777,104.714902940355,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7208325521602,38252,68,996.09375,-3.85991510073643,999.953665100736,996.09375
0.67645,999.954873486139,0.214666955177434,0.0107333477588717,5.23575147410894,104.715029482179,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.726068300434,38252,68,996.09375,-3.86112348613858,999.954873486139,996.09375
0.6765,999.956164147901,0.215003222687886,0.0107501611343943,5.23575823199812,104.715164639962,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.731304055252,38252,68,996.09375,-3.86241414790072,999.956164147901,996.09375
0.67655,999.957533026957,0.21532292036809,0.0107661460184045,5.2357653994321,104.715307988642,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7365398170345,38252,68,996.09375,-3.86378302695687,999.957533026957,996.09375
0.6766,999.958976259822,0.215626846602069,0.0107813423301034,5.23577295618171,104.715459123634,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7417755861806,38252,68,996.09375,-3.86522625982195,999.958976259822,996.09375
0.67665,999.960490169172,0.215915761317407,0.0107957880658704,5.23578088299253,104.715617659851,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7470113630702,38252,68,996.09375,-3.86674016917175,999.960490169172,996.09375
0.6767,999.962071254875,0.216190387837611,0.0108095193918806,5.23578916153792,104.715783230758,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7522471480639,38252,68,996.09375,-3.86832125487513,999.962071254875,996.09375
0.67675,999.96371618546,0.216451414645236,0.0108225707322618,5.23579777437431,104.715955487486,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7574829415047,38252,68,996.09375,-3.86996618545959,999.96371618546,996.09375
0.6768,999.965421789987,0.216699497060097,0.0108349748530049,5.23580670489874,104.716134097975,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7627187437185,38252,68,996.09375,-3.87167178998732,999.965421789987,996.09375
