time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V
0.16765,416.39375797457,0.357496579546101,0.0178748289773051,2.18023261842259,43.6046523684518,2.88763546294651,0,500,415.550708257336,84.4492917426642,2.88763546294651,2.3637494928183,1423.30366066512,0,2.88763546294651,0.240636288578876,2.88763546294651,0
0.1677,416.458260085886,0.357307334863034,0.0178653667431517,2.18057035068768,43.6114070137535,2.88763546294651,0,500,415.550708257336,84.4492917426642,2.88763546294651,2.3637494928183,1423.30366066512,0,2.88763546294651,0.240636288578876,2.88763546294651,0
0.16775,416.522713914337,0.357119087164252,0.0178559543582126,2.18090783014427,43.6181566028854,2.88763546294651,0,500,415.550708257336,84.4492917426642,2.88763546294651,2.3637494928183,1423.30366066512,0,2.88763546294651,0.240636288578876,2.88763546294651,0
0.1678,416.587119695231,0.356931793975808,0.0178465896987904,2.18124505802445,43.624901160489,2.88763546294651,0,500,415.550708257336,84.4492917426642,2.88763546294651,2.3637494928183,1423.30366066512,0,2.88763546294651,0.240636288578876,2.88763546294651,0
0.16785,416.651477653973,0.356745414865837,0.0178372707432918,2.18158203550842,43.6316407101684,2.88763546294651,0,500,415.550708257336,84.4492917426642,2.88763546294651,2.3637494928183,1423.30366066512,0,2.88763546294651,0.240636288578876,2.88763546294651,0
0.1679,416.715788006535,0.356559911346186,0.0178279955673093,2.18191876372702,43.6383752745405,2.88763546294651,0,500,415.550708257336,84.4492917426642,2.88763546294651,2.3637494928183,1423.30366066512,0,2.88763546294651,0.240636288578876,2.88763546294651,0
0.16795,416.780050959917,0.356375246778803,0.0178187623389401,2.18225524376409,43.6451048752818,2.88763546294651,0,500,415.550708257336,84.4492917426642,2.88763546294651,2.3637494928183,1423.30366066512,0,2.88763546294651,0.240636288578876,2.88763546294651,0
0.168,416.844266712569,0.356191386286615,0.0178095693143308,2.18259147665872,43.6518295331744,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16805,416.908432926561,0.355987290783617,0.0177993645391808,2.18292745016953,43.6585490033905,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1681,416.972547421551,0.35578495965881,0.0177892479829405,2.18326315288028,43.6652630576056,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16815,417.036610611766,0.355584313439125,0.0177792156719563,2.18359858695985,43.6719717391971,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1682,417.100622892899,0.355385276475755,0.0177692638237878,2.1839337544801,43.6786750896019,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16825,417.164584643,0.355187776759949,0.0177593888379975,2.18426865742048,43.6853731484095,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1683,417.228496223329,0.354991745747686,0.0177495872873843,2.18460329767254,43.6920659534509,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16835,417.292357979161,0.354797118192787,0.0177398559096393,2.18493767704416,43.6987535408831,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1684,417.356170240555,0.354603831988068,0.0177301915994034,2.1852717972635,43.7054359452699,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16845,417.419933323086,0.354411828014148,0.0177205914007074,2.18560565998291,43.7121131996583,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1685,417.483647528544,0.354221049995532,0.0177110524997766,2.18593926678258,43.7187853356515,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16855,417.547313145594,0.354031444363633,0.0177015722181816,2.18627261917392,43.7254523834785,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1686,417.610930450407,0.353842960126388,0.0176921480063194,2.186605718603,43.7321143720599,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16865,417.674499707266,0.353655548744158,0.0176827774372079,2.18693856645356,43.7387713290713,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1687,417.738021169129,0.353469164011598,0.0176734582005799,2.18727116405012,43.7454232810024,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16875,417.801495078183,0.353283761945228,0.0176641880972614,2.18760351266075,43.752070253215,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1688,417.864921666354,0.353099300676408,0.0176549650338204,2.18793561349982,43.7587122699964,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16885,417.928301155805,0.35291574034948,0.017645787017474,2.18826746773057,43.7653493546114,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.1689,417.991633759405,0.352733043024804,0.0176366521512402,2.18859907646757,43.7719815293514,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.16895,418.054919681172,0.352551172586475,0.0176275586293238,2.18893044077907,43.7786088155814,2.88677404212919,0,500,416.844266712569,83.1557332874306,2.88677404212919,2.37091273523087,1401.67945975987,0,2.88677404212919,0.240564503510766,2.88677404212919,0
0.169,418.118159116703,0.352370094654477,0.0176185047327239,2.1892615616892,43.7852312337841,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16905,418.181349761354,0.352169069967041,0.017608453498352,2.18959242713089,43.7918485426178,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1691,418.244489465829,0.35196978440389,0.0175984892201945,2.18992302585043,43.7984605170087,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16915,418.307578638421,0.351772159624546,0.0175886079812273,2.19025335998566,43.8050671997133,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1692,418.370617669157,0.351576121058295,0.0175788060529148,2.19058343157875,43.8116686315749,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16925,418.433606930671,0.35138159772261,0.0175690798861305,2.19091324258079,43.8182648516159,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1693,418.496546779047,0.351188522050318,0.0175594261025159,2.19124279485625,43.8248558971251,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16935,418.559437554611,0.350996829725092,0.0175498414862546,2.19157209018707,43.8314418037413,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1694,418.622279582689,0.350806459524872,0.0175403229762436,2.19190113027665,43.8380226055329,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16945,418.685073174332,0.35061735317282,0.017530867658641,2.19222991675364,43.8445983350729,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1695,418.747818627,0.35042945519546,0.017521472759773,2.19255845117556,43.8511690235111,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16955,418.810516225215,0.350242712787649,0.0175121356393824,2.19288673503214,43.8577347006428,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1696,418.873166241187,0.350057075684051,0.0175028537842026,2.19321476974868,43.8642953949737,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16965,418.935768935402,0.349872496036807,0.0174936248018404,2.19354255668908,43.8708511337816,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1697,418.998324557186,0.349688928299088,0.0174844464149544,2.19387009715881,43.8774019431763,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16975,419.060833345246,0.349506329114266,0.0174753164557133,2.19419739240774,43.8839478481547,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1698,419.123295528175,0.349324657210419,0.017466232860521,2.19452444363276,43.8904888726553,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16985,419.185711324942,0.349143873299918,0.0174571936649959,2.19485125198042,43.8970250396083,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.1699,419.248080945353,0.348963939983849,0.0174481969991925,2.19517781854924,43.9035563709847,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.16995,419.310404590492,0.348784821661045,0.0174392410830522,2.19550414439209,43.9100828878418,2.88592489726408,0,500,418.118159116703,81.8818408832969,2.88592489726408,2.37796625413246,1380.3816171555,0,2.88592489726408,0.240493741438673,2.88592489726408,0
0.17,419.37268245314,0.34860648444149,0.0174303242220745,2.19583023051838,43.9166046103676,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17005,419.434912261469,0.348408484632558,0.0174204242316279,2.19615606503285,43.923121300657,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1701,419.497091896787,0.348212199054006,0.0174106099527003,2.19648163684205,43.9296327368409,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17015,419.559221761541,0.348017550481873,0.0174008775240936,2.19680694805318,43.9361389610636,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1702,419.621302240169,0.347824465408237,0.0173912232704118,2.19713200067916,43.9426400135833,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17025,419.68333369997,0.347632873862229,0.0173816436931114,2.19745679664317,43.9491359328633,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1703,419.745316491922,0.34744270923966,0.017372135461983,2.19778133778291,43.9556267556582,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17035,419.807250951474,0.347253908140861,0.0173626954070431,2.1981056258548,43.9621125170959,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1704,419.869137399289,0.34706641021633,0.0173533205108165,2.19842966253781,43.9685932507563,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17045,419.930976141955,0.346880158019817,0.0173440079009908,2.19875344943726,43.9750689887452,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1705,419.992767472666,0.34669509686848,0.017334754843424,2.19907698808829,43.9815397617658,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17055,420.054511671862,0.346511174709785,0.0173255587354892,2.19940027995928,43.9880055991856,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1706,420.116209007844,0.34632834199481,0.0173164170997405,2.19972332645506,43.9944665291012,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17065,420.177859737358,0.346146551557656,0.0173073275778828,2.20004612891994,44.0009225783988,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1707,420.23946410615,0.345965758500663,0.0172982879250332,2.20036868864065,44.007373772813,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17075,420.301022349496,0.345785920085161,0.0172892960042581,2.20069100684909,44.0138201369819,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1708,420.362534692704,0.345606995627473,0.0172803497813737,2.20101308472497,44.0202616944995,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17085,420.424001351595,0.345428946399938,0.0172714473199969,2.20133492339833,44.0266984679666,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.1709,420.485422532957,0.345251735536695,0.0172625867768347,2.2016565239519,44.0331304790379,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.17095,420.54679843498,0.345075327944007,0.0172537663972003,2.2019778874234,44.039557748468,2.88508785413128,0,500,419.37268245314,80.6273175468603,2.88508785413128,2.38491171765656,1359.40523703568,0,2.88508785413128,0.240423987844273,2.88508785413128,0
0.171,420.608129247669,0.344899690214904,0.0172449845107452,2.2022990148077,44.0459802961541,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17105,420.669412731549,0.34470467003094,0.017235233501547,2.20261989437895,44.0523978875789,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1711,420.730646798097,0.34451133953834,0.017225566976917,2.20294051520164,44.0588103040328,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17115,420.791831843997,0.344319622613813,0.0172159811306906,2.20326087935282,44.0652175870564,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1712,420.852968248179,0.344129446797146,0.0172064723398573,2.20358098881656,44.0716197763313,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17125,420.91405637268,0.343940743114768,0.0171970371557384,2.20390084548849,44.0780169097697,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1713,420.975096563449,0.343753445911808,0.0171876722955904,2.20422045117998,44.0844090235995,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17135,421.036089151125,0.343567492692242,0.0171783746346121,2.20453980762225,44.0907961524451,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1714,421.097034451774,0.343382823966743,0.0171691411983371,2.20485891647024,44.0971783294047,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17145,421.157932767588,0.343199383107857,0.0171599691553928,2.2051777793062,44.1035555861239,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1715,421.218784387553,0.343017116212157,0.0171508558106078,2.20549639764326,44.1099279528653,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17155,421.279589588085,0.342835971969035,0.0171417985984517,2.20581477292875,44.116295458575,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1716,421.340348633634,0.342655901535813,0.0171327950767907,2.20613290654731,44.1226581309462,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17165,421.401061777259,0.342476858418875,0.0171238429209437,2.20645079982396,44.1290159964792,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1717,421.461729261177,0.342298798360515,0.0171149399180258,2.20676845402694,44.1353690805387,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17175,421.522351317282,0.342121679231247,0.0171060839615624,2.20708587037045,44.1417174074089,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1718,421.582928167644,0.341945460927292,0.0170972730463646,2.20740305001724,44.1480610003448,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17185,421.643460024981,0.341770105273008,0.0170885052636504,2.2077199940811,44.154399881622,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.1719,421.703947093105,0.34159557592802,0.017079778796401,2.20803670362919,44.1607340725839,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.17195,421.764389567355,0.341421838298819,0.0170710919149409,2.20835317968431,44.1670635936862,2.88426274097293,0,500,420.608129247669,79.3918707523312,2.88426274097293,2.39175076874562,1338.74549661793,0,2.88426274097293,0.240355228414411,2.88426274097293,0
0.172,421.824787635001,0.341248859454626,0.0170624429727313,2.20866942322699,44.1733884645397,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17205,421.88513908846,0.341056774315494,0.0170528387157747,2.20898542269836,44.1797084539672,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1721,421.945441868951,0.340866354678561,0.0170433177339281,2.20930116731866,44.1860233463732,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17215,422.005696367476,0.340677525505583,0.0170338762752792,2.20961665913518,44.1923331827036,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1722,422.065902957538,0.340490215369186,0.0170245107684593,2.20993190010358,44.1986380020715,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17225,422.126061995986,0.340304356278941,0.017015217813947,2.2102468920923,44.204937841846,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1723,422.18617382381,0.340119883515817,0.0170059941757909,2.21056163688678,44.2112327377355,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17235,422.246238766911,0.339936735474611,0.0169968367737306,2.21087613619342,44.2175227238683,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1724,422.306257136822,0.339754853513961,0.016987742675698,2.2111903916434,44.223807832868,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17245,422.3662292314,0.339574181813587,0.0169787090906793,2.21150440479631,44.2300880959263,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1725,422.426155335485,0.339394667238413,0.0169697333619207,2.21181817714357,44.2363635428714,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17255,422.486035721528,0.339216259209226,0.0169608129604613,2.21213171011171,44.2426342022342,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1726,422.54587065018,0.339038909579567,0.0169519454789783,2.21244500506552,44.2489001013103,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17265,422.605660370868,0.338862572518558,0.0169431286259279,2.21275806331097,44.2551612662194,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1727,422.665405122329,0.338687204399366,0.0169343602199683,2.2130708860981,44.261417721962,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17275,422.725105133124,0.338512763693041,0.0169256381846521,2.21338347462366,44.2676694924732,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1728,422.784760622132,0.338339210867469,0.0169169605433735,2.21369583003368,44.2739166006736,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17285,422.84437179901,0.338166508291193,0.0169083254145596,2.21400795342594,44.2801590685187,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.1729,422.903938864641,0.337994620141862,0.0168997310070931,2.21431984585224,44.2863969170447,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.17295,422.96346201155,0.337823512319097,0.0168911756159548,2.21463150832065,44.292630166413,2.88344938845856,0,500,421.824787635001,78.1752123649994,2.88344938845856,2.3984850255292,1318.39764507024,0,2.88344938845856,0.240287449038213,2.88344938845856,-4.44089209850063e-16
0.173,423.022941424312,0.337653152361547,0.0168826576180773,2.21494294179761,44.2988588359522,2.88264762965094,0,500,423.022941424312,76.9770585756876,2.88264762965094,2.40511608169638,1298.35700244383,0,2.88264762965094,0.240220635804245,2.88264762965094,0
0.17305,423.082374926786,0.337463958350541,0.016873197917527,2.21525413488886,44.3050826977771,2.88264762965094,0,500,423.022941424312,76.9770585756876,2.88264762965094,2.40511608169638,1298.35700244383,0,2.88264762965094,0.240220635804245,2.88264762965094,0
0.1731,423.141760489508,0.337276405997454,0.0168638202998727,2.21556507696815,44.311301539363,2.88264762965094,0,500,423.022941424312,76.9770585756876,2.88264762965094,2.40511608169638,1298.35700244383,0,2.88264762965094,0.240220635804245,2.88264762965094,0
