time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm
0.098636964656279,1015.44783607372,3.38172607187684,0.169086303593842,5.31687243652143,106.337448730429,12,0
0.098686964656279,1016.20413275673,3.37971864365163,0.168985932182582,5.32083239669356,106.416647933871,12,0
0.098736964656279,1016.95991256343,3.37771258736435,0.168885629368218,5.32478965050763,106.495793010153,12,0
0.098786964656279,1017.71517584705,3.37570790207738,0.168785395103869,5.32874419981325,106.574883996265,12,0
0.098836964656279,1018.46992296062,3.37370458685373,0.168685229342687,5.33269604645875,106.653920929175,12,0
0.098886964656279,1019.22415425689,3.37170264075706,0.168585132037853,5.33664519229122,106.732903845824,12,0
0.098936964656279,1019.9778700884,3.36970206285167,0.168485103142584,5.34059163915647,106.811832783129,12,0
0.0989869646562789,1020.73107080742,3.36770285220249,0.168385142610125,5.34453538889907,106.890707777981,12,0
0.0990369646562789,1021.48375676601,3.3657050078751,0.168285250393755,5.34847644336231,106.969528867246,12,0
0.0990869646562789,1022.23592831595,3.36370852893571,0.168185426446786,5.35241480438823,107.048296087765,12,0
0.0991369646562789,1022.98758580882,3.36171341445117,0.168085670722559,5.3563504738176,107.127009476352,12,0
0.0991869646562789,1023.73872959594,3.35971966348898,0.167985983174449,5.36028345348994,107.205669069799,12,0
0.0992369646562789,1024.48936002839,3.35772727511726,0.167886363755863,5.36421374524351,107.28427490487,12,0
0.0992869646562789,1025.23947745702,3.35573624840477,0.167786812420239,5.36814135091533,107.362827018307,12,0
0.0993369646562789,1025.98908223241,3.35374658242092,0.167687329121046,5.37206627234114,107.441325446823,12,0
0.0993869646562789,1026.73817470495,3.35175827623574,0.167587913811787,5.37598851135544,107.519770227109,12,0
0.0994369646562789,1027.48675522475,3.34977132891991,0.167488566445995,5.37990806979147,107.598161395829,12,0
0.0994869646562789,1028.23482414169,3.34778573954472,0.167389286977236,5.38382494948122,107.676498989624,12,0
0.0995369646562789,1028.98238180543,3.34580150718213,0.167290075359106,5.38773915225542,107.754783045108,12,0
0.0995869646562789,1029.72942856536,3.3438186309047,0.167190931545235,5.39165067994356,107.833013598871,12,0
0.0996369646562789,1030.47596477065,3.34183710978565,0.167091855489283,5.39555953437389,107.911190687478,12,0
0.0996869646562789,1031.22199077024,3.33985694289883,0.166992847144941,5.39946571737338,107.989314347468,12,0
0.0997369646562789,1031.96750691281,3.3378781293187,0.166893906465935,5.40336923076777,108.067384615355,12,0
0.0997869646562789,1032.71251354682,3.33590066812038,0.166795033406019,5.40727007638155,108.145401527631,12,0
0.0998369646562789,1033.45701102047,3.3339245583796,0.16669622791898,5.41116825603797,108.223365120759,12,0
0.0998869646562788,1034.20099968175,3.33194979917275,0.166597489958637,5.41506377155902,108.30127543118,12,0
0.0999369646562788,1034.94447987839,3.32997638957682,0.166498819478841,5.41895662476546,108.379132495309,12,0
0.0999869646562788,1035.6874519579,3.32800432866944,0.166400216433472,5.42284681747678,108.456936349536,12,0
0.100036964656279,1036.42991626753,3.32603361552889,0.166301680776445,5.42673435151127,108.534687030225,12,0
0.100086964656279,1037.17187315431,3.32406424923406,0.166203212461703,5.43061922868592,108.612384573718,12,0
0.100136964656279,1037.91332296503,3.32209622886447,0.166104811443224,5.43450145081654,108.690029016331,12,0
0.100186964656279,1038.65426604625,3.32012955350028,0.166006477675014,5.43838101971764,108.767620394353,12,0
0.100236964656279,1039.39470274426,3.31816422222226,0.165908211111113,5.44225793720254,108.845158744051,12,0
0.100286964656279,1040.13463340516,3.31620023411183,0.165810011705592,5.44613220508329,108.922644101666,12,0
0.100336964656279,1040.87405837479,3.31423758825103,0.165711879412551,5.45000382517071,109.000076503414,12,0
0.100386964656279,1041.61297799874,3.31227628372252,0.165613814186126,5.45387279927439,109.077455985488,12,0
0.100436964656279,1042.35139262239,3.31031631960959,0.16551581598048,5.45773912920267,109.154782584053,12,0
0.100486964656279,1043.08930259088,3.30835769499617,0.165417884749809,5.46160281676266,109.232056335253,12,0
0.100536964656279,1043.82670824908,3.3064004089668,0.16532002044834,5.46546386376023,109.309277275205,12,0
0.100586964656279,1044.56360994168,3.30444446060664,0.165222223030332,5.46932227200004,109.386445440001,12,0
0.100636964656279,1045.30000801309,3.3024898490015,0.165124492450075,5.47317804328548,109.46356086571,12,0
0.100686964656279,1046.03590280751,3.30053657323779,0.16502682866189,5.47703117941874,109.540623588375,12,0
0.100736964656279,1046.77129466889,3.29858463240257,0.164929231620129,5.48088168220074,109.617633644015,12,0
0.100786964656279,1047.50618394094,3.29663402558349,0.164831701279175,5.48472955343122,109.694591068624,12,0
0.100836964656279,1048.24057096716,3.29468475186886,0.164734237593443,5.48857479490865,109.771495898173,12,0
0.100886964656279,1048.97445609079,3.29273681034759,0.164636840517379,5.49241740843028,109.848348168606,12,0
0.100936964656279,1049.70783965485,3.29079020010921,0.16453951000546,5.49625739579215,109.925147915843,12,0
0.100986964656279,1050.44072200212,3.28884492024388,0.164442246012194,5.50009475878904,110.001895175781,12,0
0.101036964656279,1051.17310347515,3.2869009698424,0.16434504849212,5.50392949921453,110.078589984291,12,0
0.101086964656279,1051.90498441625,3.28495834799615,0.164247917399808,5.50776161886097,110.155232377219,12,0
0.101136964656279,1052.6363651675,3.28301705379718,0.164150852689859,5.51159111951947,110.231822390389,12,0
0.101186964656279,1053.36724607074,3.28107708633811,0.164053854316906,5.51541800297993,110.308360059599,12,0
0.101236964656279,1054.09762746759,3.27913844471223,0.163956922235611,5.51924227103104,110.384845420621,12,0
0.101286964656279,1054.82750969943,3.2772011280134,0.16386005640067,5.52306392546023,110.461278509205,12,0
0.101336964656279,1055.55689310739,3.27526513533615,0.163763256766807,5.52688296805373,110.537659361075,12,0
0.101386964656279,1056.28577803239,3.27333046577558,0.163666523288779,5.53069940059656,110.613988011931,12,0
0.101436964656279,1057.01416481511,3.27139711842744,0.163569855921372,5.5345132248725,110.69026449745,12,0
0.101486964656279,1057.74205379599,3.2694650923881,0.163473254619405,5.53832444266413,110.766488853283,12,0
0.101536964656279,1058.46944531526,3.26753438675452,0.163376719337726,5.54213305575279,110.842661115056,12,0
0.101586964656279,1059.19633971288,3.26560500062431,0.163280250031215,5.54593906591861,110.918781318372,12,0
0.101636964656279,1059.9227373286,3.26367693309567,0.163183846654783,5.54974247494053,110.994849498811,12,0
0.101686964656279,1060.64863850195,3.26175018326743,0.163087509163371,5.55354328459622,111.070865691924,12,0
0.101736964656279,1061.3740435722,3.25982475023903,0.162991237511952,5.5573414966622,111.146829933244,12,0
0.101786964656279,1062.09895287841,3.25790063311054,0.162895031655527,5.56113711291371,111.222742258274,12,0
0.101836964656279,1062.8233667594,3.25597783098262,0.162798891549131,5.56493013512483,111.298602702497,12,0
0.101886964656279,1063.54728555375,3.25405634295657,0.162702817147828,5.5687205650684,111.374411301368,12,0
0.101936964656279,1064.27070959983,3.25213616813428,0.162606808406714,5.57250840451606,111.450168090321,12,0
0.101986964656279,1064.99363923576,3.25021730561828,0.162510865280914,5.57629365523823,111.525873104765,12,0
0.102036964656279,1065.71607479944,3.24829975451169,0.162414987725584,5.58007631900412,111.601526380082,12,0
0.102086964656279,1066.43801662852,3.24638351391825,0.162319175695913,5.58385639758174,111.677127951635,12,0
0.102136964656279,1067.15946506045,3.24446858294233,0.162223429147116,5.58763389273789,111.752677854758,12,0
0.102186964656279,1067.88042043243,3.24255496068888,0.162127748034444,5.59140880623815,111.828176124763,12,0
0.102236964656279,1068.60088308142,3.24064264626349,0.162032132313175,5.59518113984691,111.903622796938,12,0
0.102286964656279,1069.32085334417,3.23873163877235,0.161936581938618,5.59895089532735,111.979017906547,12,0
0.102336964656279,1070.04033155719,3.23682193732226,0.161841096866113,5.60271807444143,112.054361488829,12,0
0.102386964656279,1070.75931805677,3.23491354102063,0.161745677051031,5.60648267894993,112.129653578999,12,0
0.102436964656279,1071.47781317895,3.23300644897548,0.161650322448774,5.61024471061241,112.204894212248,12,0
0.102486964656279,1072.19581725956,3.23110066029544,0.161555033014772,5.61400417118723,112.280083423745,12,0
0.102536964656279,1072.91333063419,3.22919617408975,0.161459808704488,5.61776106243155,112.355221248631,12,0
0.102586964656279,1073.63035363821,3.22729298946827,0.161364649473413,5.62151538610133,112.430307722027,12,0
0.102636964656279,1074.34688660674,3.22539110554145,0.161269555277072,5.62526714395133,112.505342879027,12,0
0.102686964656279,1075.0629298747,3.22349052142035,0.161174526071017,5.62901633773511,112.580326754702,12,0
0.102736964656279,1075.77848377675,3.22159123621665,0.161079561810832,5.63276296920503,112.655259384101,12,0
0.102786964656279,1076.49354864736,3.21969324904263,0.160984662452131,5.63650704011225,112.730140802245,12,0
0.102836964656279,1077.20812482073,3.21779655901117,0.160889827950558,5.64024855220675,112.804971044135,12,0
0.102886964656279,1077.92221263086,3.21590116523577,0.160795058261789,5.64398750723728,112.879750144746,12,0
0.102936964656279,1078.63581241151,3.21400706683053,0.160700353341526,5.64772390695144,112.954478139029,12,0
0.102986964656279,1079.34892449622,3.21211426291015,0.160605713145507,5.65145775309559,113.029155061912,12,0
0.103036964656278,1080.06154921828,3.21022275258994,0.160511137629497,5.65518904741494,113.103780948299,12,0
0.103086964656278,1080.77368691078,3.20833253498581,0.160416626749291,5.65891779165346,113.178355833069,12,0
0.103136964656278,1081.48533790658,3.20644360921429,0.160322180460715,5.66264398755397,113.252879751079,12,0
0.103186964656278,1082.19650253829,3.20455597439249,0.160227798719625,5.66636763685808,113.327352737162,12,0
0.103236964656278,1082.9071811383,3.20266962963815,0.160133481481907,5.67008874130621,113.401774826124,12,0
0.103286964656278,1083.6173740388,3.20078457406958,0.160039228703479,5.67380730263759,113.476146052752,12,0
0.103336964656278,1084.32708157172,3.19890080680572,0.159945040340286,5.67752332259027,113.550466451805,12,0
0.103386964656278,1085.03630406877,3.1970183269661,0.159850916348305,5.6812368029011,113.624736058022,12,0
0.103436964656278,1085.74504186144,3.19513713367087,0.159756856683543,5.68494774530575,113.698954906115,12,0
0.103486964656278,1086.453295281,3.19325722604074,0.159662861302037,5.68865615153871,113.773123030774,12,0
0.103536964656278,1087.16106465849,3.19137860319707,0.159568930159853,5.69236202333327,113.847240466665,12,0
0.103586964656278,1087.8683503247,3.18950126426178,0.159475063213089,5.69606536242154,113.921307248431,12,0
0.103636964656278,1088.57515261023,3.18762520835743,0.159381260417871,5.69976617053446,113.995323410689,12,0
0.103686964656278,1089.28147184542,3.18575043460713,0.159287521730357,5.70346444940177,114.069288988035,12,0
0.103736964656278,1089.98730836042,3.18387694213464,0.159193847106732,5.70716020075203,114.143204015041,12,0
0.103786964656278,1090.69266248513,3.18200473006428,0.159100236503214,5.71085342631262,114.217068526252,12,0
0.103836964656278,1091.39753454922,3.18013379752099,0.159006689876049,5.71454412780976,114.290882556195,12,0
0.103886964656278,1092.10192488216,3.1782641436303,0.158913207181515,5.71823230696846,114.364646139369,12,0
0.103936964656278,1092.80583381317,3.17639576751834,0.158819788375917,5.72191796551256,114.438359310251,12,0
0.103986964656278,1093.50926167126,3.17452866831185,0.158726433415592,5.72560110516473,114.512022103295,12,0
0.104036964656278,1094.21220878521,3.17266284513813,0.158633142256907,5.72928172764646,114.585634552929,12,0
0.104086964656278,1094.91467548357,3.17079829712512,0.158539914856256,5.73295983467805,114.659196693561,12,0
0.104136964656278,1095.61666209467,3.16893502340132,0.158446751170066,5.73663542797865,114.732708559573,12,0
0.104186964656278,1096.31816894662,3.16707302309585,0.158353651154793,5.74030850926621,114.806170185324,12,0
0.104236964656278,1097.01919636731,3.16521229533843,0.158260614766921,5.74397908025753,114.879581605151,12,0
0.104286964656278,1097.71974468438,3.16335283925934,0.158167641962967,5.74764714266821,114.952942853364,12,0
0.104336964656278,1098.41981422528,3.16149465398948,0.158074732699474,5.7513126982127,115.026253964254,12,0
0.104386964656278,1099.11940531722,3.15963773866035,0.157981886933017,5.75497574860426,115.099514972085,12,0
0.104436964656278,1099.81851828717,3.15778209240403,0.157889104620201,5.75863629555499,115.1727259111,12,0
0.104486964656278,1100.51715346191,3.15592771435319,0.157796385717659,5.76229434077582,115.245886815516,12,0
0.104536964656278,1101.21531116798,3.1540746036411,0.157703730182055,5.76594988597652,115.31899771953,12,0
0.104586964656278,1101.91299173168,3.15222275940164,0.157611137970082,5.76960293286567,115.392058657313,12,0
0.104636964656278,1102.61019547912,3.15037218076924,0.157518609038462,5.77325348315068,115.465069663014,12,0
0.104686964656278,1103.30692273617,3.14852286687896,0.157426143343948,5.77690153853783,115.538030770757,12,0
0.104736964656278,1104.00317382846,3.14667481686643,0.157333740843321,5.7805471007322,115.610942014644,12,0
0.104786964656278,1104.69894908144,3.14482802986788,0.157241401493394,5.7841901714377,115.683803428754,12,0
0.104836964656278,1105.3942488203,3.14298250502013,0.157149125251006,5.78783075235711,115.756615047142,12,0
0.104886964656278,1106.08907337003,3.14113824146058,0.157056912073029,5.79146884519202,115.82937690384,12,0
0.104936964656278,1106.78342305537,3.13929523832723,0.156964761916362,5.79510445164286,115.902089032857,12,0
0.104986964656278,1107.47729820088,3.13745349475867,0.156872674737934,5.79873757340891,115.974751468178,12,0
0.105036964656278,1108.17069913085,3.13561300989408,0.156780650494704,5.80236821218826,116.047364243765,12,0
0.105086964656278,1108.8636261694,3.1337737828732,0.15668868914366,5.80599636967788,116.119927393558,12,0
0.105136964656278,1109.55607964039,3.13193581283641,0.15659679064182,5.80962204757355,116.192440951471,12,0
0.105186964656278,1110.24805986746,3.13009909892463,0.156504954946232,5.8132452475699,116.264904951398,12,0
0.105236964656278,1110.93956717406,3.12826364027939,0.15641318201397,5.8168659713604,116.337319427208,12,0
0.105286964656278,1111.63060188338,3.12642943604281,0.15632147180214,5.82048422063737,116.409684412747,12,0
0.105336964656278,1112.32116431842,3.12459648535757,0.156229824267879,5.82409999709197,116.481999941839,12,0
0.105386964656278,1113.01125480194,3.12276478736698,0.156138239368349,5.8277133024142,116.554266048284,12,0
0.105436964656278,1113.70087365648,3.12093434121489,0.156046717060744,5.8313241382929,116.626482765858,12,0
0.105486964656278,1114.39002120438,3.11910514604576,0.155955257302288,5.83493250641578,116.698650128316,12,0
0.105536964656278,1115.07869776774,3.11727720100463,0.155863860050232,5.83853840846936,116.770768169387,12,0
0.105586964656278,1115.76690366845,3.11545050523713,0.155772525261857,5.84214184613905,116.842836922781,12,0
0.105636964656278,1116.45463922816,3.11362505788947,0.155681252894473,5.84574282110906,116.914856422181,12,0
0.105686964656278,1117.14190476833,3.11180085810843,0.155590042905421,5.8493413350625,116.98682670125,12,0
0.105736964656278,1117.82870061018,3.10997790504139,0.155498895252069,5.85293738968128,117.058747793626,12,0
0.105786964656278,1118.51502707472,3.10815619783631,0.155407809891815,5.8565309866462,117.130619732924,12,0
0.105836964656278,1119.20088448273,3.10633573564172,0.155316786782086,5.86012212763689,117.202442552738,12,0
0.105886964656278,1119.88627315478,3.10451651760676,0.155225825880338,5.86371081433185,117.274216286637,12,0
0.105936964656278,1120.57119341122,3.10269854288112,0.155134927144056,5.8672970484084,117.345940968168,12,0
0.105986964656278,1121.25564557218,3.10088181061509,0.155044090530754,5.87088083154275,117.417616630855,12,0
0.106036964656278,1121.93962995757,3.09906631995953,0.154953315997976,5.87446216540994,117.489243308199,12,0
0.106086964656278,1122.62314688709,3.09725207006588,0.154862603503294,5.87804105168388,117.560821033678,12,0
0.106136964656278,1123.3061966802,3.09543906008618,0.154771953004309,5.88161749203734,117.632349840747,12,0
0.106186964656278,1123.98877965616,3.09362728917303,0.154681364458651,5.88519148814191,117.703829762838,12,0
0.106236964656278,1124.67089613401,3.09181675647961,0.15459083782398,5.88876304166809,117.775260833362,12,0
0.106286964656278,1125.35254643257,3.09000746115968,0.154500373057984,5.8923321542852,117.846643085704,12,0
0.106336964656278,1126.03373087043,3.08819940236759,0.154409970118379,5.89589882766143,117.917976553229,12,0
0.106386964656278,1126.71444976599,3.08639257925825,0.154319628962913,5.89946306346384,117.989261269277,12,0
0.106436964656278,1127.39470343741,3.08458699098717,0.154229349549358,5.90302486335835,118.060497267167,12,0
0.106486964656278,1128.07449220263,3.08278263671041,0.15413913183552,5.90658422900971,118.131684580194,12,0
0.106536964656278,1128.75381637939,3.08097951558462,0.154048975779231,5.91014116208158,118.202823241632,12,0
0.106586964656278,1129.43267628521,3.07917762676704,0.153958881338352,5.91369566423644,118.273913284729,12,0
0.106636964656278,1130.11107223737,3.07737696941546,0.153868848470773,5.91724773713567,118.344954742713,12,0
0.106686964656278,1130.78900455296,3.07557754268826,0.153778877134413,5.92079738243949,118.41594764879,12,0
0.106736964656278,1131.46647354884,3.0737793457444,0.15368896728722,5.92434460180699,118.48689203614,12,0
0.106786964656278,1132.14347954166,3.07198237774341,0.153599118887171,5.92788939689613,118.557787937923,12,0
0.106836964656278,1132.82002284786,3.07018663784539,0.153509331892269,5.93143176936374,118.628635387275,12,0
0.106886964656278,1133.49610378363,3.06839212521101,0.15341960626055,5.93497172086552,118.69943441731,12,0
0.106936964656278,1134.17172266499,3.06659883900152,0.153329941950076,5.93850925305602,118.77018506112,12,0
0.106986964656278,1134.84687980771,3.06480677837876,0.153240338918938,5.94204436758867,118.840887351773,12,0
0.107036964656278,1135.52157552736,3.06301594250511,0.153150797125255,5.94557706611578,118.911541322316,12,0
0.107086964656278,1136.1958101393,3.06122633054354,0.153061316527177,5.94910735028853,118.982147005771,12,0
0.107136964656278,1136.86958395865,3.0594379416576,0.15297189708288,5.95263522175694,119.052704435139,12,0
0.107186964656278,1137.54289730033,3.0576507750114,0.15288253875057,5.95616068216994,119.123213643399,12,0
0.107236964656278,1138.21575047906,3.05586482976962,0.152793241488481,5.95968373317533,119.193674663507,12,0
0.107286964656278,1138.88814380931,3.05408010509752,0.152704005254876,5.96320437641975,119.264087528395,12,0
0.107336964656278,1139.56007760537,3.05229660016092,0.152614830008046,5.96672261354875,119.334452270975,12,0
0.107386964656278,1140.2315521813,3.05051431412622,0.152525715706311,5.97023844620675,119.404768924135,12,0
0.107436964656278,1140.90256785093,3.04873324616038,0.152436662308019,5.97375187603702,119.47503752074,12,0
0.107486964656278,1141.5731249279,3.04695339543093,0.152347669771547,5.97726290468175,119.545258093635,12,0
0.107536964656278,1142.24322372563,3.04517476110599,0.1522587380553,5.98077153378196,119.615430675639,12,0
0.107586964656278,1142.91286455732,3.04339734235422,0.152169867117711,5.98427776497759,119.685555299552,12,0
0.107636964656278,1143.58204773596,3.04162113834486,0.152081056917243,5.98778159990743,119.755631998149,12,0
0.107686964656278,1144.25077357431,3.03984614824773,0.151992307412386,5.99128304020917,119.825660804183,12,0
0.107736964656278,1144.91904238495,3.03807237123319,0.151903618561659,5.99478208751936,119.895641750387,12,0
0.107786964656278,1145.58685448021,3.03629980647218,0.151814990323609,5.99827874347346,119.965574869469,12,0
0.107836964656278,1146.25421017224,3.03452845313623,0.151726422656811,6.00177300970578,120.035460194116,12,0
0.107886964656278,1146.92110977294,3.03275831039739,0.15163791551987,6.00526488784955,120.105297756991,12,0
0.107936964656278,1147.58755359403,3.03098937742832,0.151549468871416,6.00875437953684,120.175087590737,12,0
0.107986964656278,1148.25354194701,3.02922165340221,0.151461082670111,6.01224148639864,120.244829727973,12,0
0.108036964656278,1148.91907514314,3.02745513749285,0.151372756874642,6.01572621006481,120.314524201296,12,0
0.108086964656278,1149.58415349351,3.02568982887456,0.151284491443728,6.01920855216409,120.384171043282,12,0
0.108136964656278,1150.24877730896,3.02392572672225,0.151196286336112,6.02268851432413,120.453770286483,12,0
0.108186964656278,1150.91294690014,3.02216283021138,0.151108141510569,6.02616609817145,120.523321963429,12,0
0.108236964656278,1151.57666257748,3.02040113851797,0.151020056925899,6.02964130533146,120.592826106629,12,0
0.108286964656278,1152.2399246512,3.01864065081863,0.150932032540932,6.03311413742847,120.662282748569,12,0
0.108336964656278,1152.90273343131,3.0168813662905,0.150844068314525,6.03658459608565,120.731691921713,12,0
0.108386964656278,1153.56508922759,3.0151232841113,0.150756164205565,6.04005268292509,120.801053658502,12,0
0.108436964656278,1154.22699234964,3.0133664034593,0.150668320172965,6.04351839956777,120.870367991355,12,0
0.108486964656278,1154.88844310682,3.01161072351335,0.150580536175668,6.04698174763355,120.939634952671,12,0
0.108536964656278,1155.54944180829,3.00985624345285,0.150492812172643,6.05044272874119,121.008854574824,12,0
0.108586964656278,1156.20998876301,3.00810296245776,0.150405148122888,6.05390134450834,121.078026890167,12,0
0.108636964656278,1156.87008427971,3.00635087970859,0.15031754398543,6.05735759655155,121.147151931031,12,0
0.108686964656278,1157.52972866691,3.00459999438644,0.150229999719322,6.06081148648626,121.216229729725,12,0
0.108736964656278,1158.18892223294,3.00285030567294,0.150142515283647,6.0642630159268,121.285260318536,12,0
0.108786964656278,1158.84766528589,3.0011018127503,0.150055090637515,6.06771218648641,121.354243729728,12,0
0.108836964656278,1159.50595813367,2.99935451480127,0.149967725740064,6.07115899977722,121.423179995544,12,0
0.108886964656278,1160.16380108395,2.99760841100918,0.149880420550459,6.07460345741026,121.492069148205,12,0
0.108936964656278,1160.82119444422,2.99586350055789,0.149793175027895,6.07804556099546,121.560911219909,12,0
0.108986964656278,1161.47813852172,2.99411978263185,0.149705989131593,6.08148531214165,121.629706242833,12,0
0.109036964656278,1162.13463362352,2.99237725641605,0.149618862820802,6.08492271245655,121.698454249131,12,0
0.109086964656278,1162.79068005647,2.99063592109603,0.149531796054801,6.0883577635468,121.767155270936,12,0
0.109136964656278,1163.44627812719,2.9888957758579,0.149444788792895,6.09179046701793,121.835809340359,12,0
0.109186964656278,1164.10142814211,2.98715681988832,0.149357840994416,6.09522082447437,121.904416489487,12,0
0.109236964656278,1164.75613040744,2.98541905237451,0.149270952618726,6.09864883751947,121.972976750389,12,0
0.109286964656278,1165.41038522919,2.98368247250425,0.149184123625212,6.10207450775546,122.041490155109,12,0
0.109336964656278,1166.06419291316,2.98194707946585,0.149097353973293,6.10549783678349,122.10995673567,12,0
0.109386964656278,1166.71755376493,2.98021287244821,0.14901064362241,6.10891882620361,122.178376524072,12,0
0.109436964656278,1167.37046808989,2.97847985064075,0.148923992532038,6.11233747761479,122.246749552296,12,0
0.109486964656278,1168.0229361932,2.97674801323348,0.148837400661674,6.11575379261489,122.315075852298,12,0
0.109536964656278,1168.67495837982,2.97501735941694,0.148750867970847,6.11916777280069,122.383355456014,12,0
0.109586964656278,1169.32653495452,2.97328788838221,0.148664394419111,6.12257941976787,122.451588395357,12,0
0.109636964656278,1169.97766622182,2.97155959932096,0.148577979966048,6.12598873511102,122.51977470222,12,0
0.109686964656278,1170.62835248608,2.96983249142539,0.14849162457127,6.12939572042364,122.587914408473,12,0
0.109736964656278,1171.27859405141,2.96810656388825,0.148405328194413,6.13280037729816,122.656007545963,12,0
0.109786964656278,1171.92839122174,2.96638181590285,0.148319090795143,6.1362027073259,122.724054146518,12,0
0.109836964656278,1172.57774430079,2.96465824666305,0.148232912333153,6.13960271209708,122.792054241942,12,0
0.109886964656278,1173.22665359205,2.96293585536325,0.148146792768163,6.14300039320088,122.860007864018,12,0
0.109936964656278,1173.87511939883,2.96121464119843,0.148060732059921,6.14639575222535,122.927915044507,12,0
0.109986964656278,1174.52314202422,2.95949460336407,0.147974730168204,6.14978879075747,122.995775815149,12,0
0.110036964656278,1175.17072177109,2.95777574105626,0.147888787052813,6.15317951038313,123.063590207663,12,0
0.110086964656278,1175.81785894214,2.95605805347159,0.147802902673579,6.15656791268716,123.131358253743,12,0
0.110136964656278,1176.46455383982,2.95434153980722,0.147717076990361,6.15995399925327,123.199079985065,12,0
0.110186964656278,1177.1108067664,2.95262619926086,0.147631309963043,6.16333777166412,123.266755433282,12,0
0.110236964656278,1177.75661802394,2.95091203103077,0.147545601551538,6.16671923150126,123.334384630025,12,0
0.110286964656278,1178.40198791428,2.94919903431575,0.147459951715787,6.17009838034519,123.401967606904,12,0
0.110336964656278,1179.04691673908,2.94748720831514,0.147374360415757,6.17347521977531,123.469504395506,12,0
0.110386964656278,1179.69140479976,2.94577655222886,0.147288827611443,6.17684975136993,123.536995027399,12,0
0.110436964656278,1180.33545239757,2.94406706525733,0.147203353262867,6.18022197670631,123.604439534126,12,0
0.110486964656278,1180.97905983352,2.94235874660156,0.147117937330078,6.18359189736061,123.671837947212,12,0
0.110536964656278,1181.62222740844,2.94065159546308,0.147032579773154,6.18695951490793,123.739190298159,12,0
0.110586964656278,1182.26495542294,2.93894561104398,0.146947280552199,6.19032483092227,123.806496618445,12,0
0.110636964656278,1182.90724417743,2.93724079254687,0.146862039627344,6.19368784697658,123.873756939532,12,0
0.110686964656278,1183.54909397211,2.93553713917494,0.146776856958747,6.19704856464272,123.940971292854,12,0
0.110736964656278,1184.19050510698,2.9338346501319,0.146691732506595,6.20040698549147,124.008139709829,12,0
0.110786964656278,1184.83147788184,2.93213332462202,0.146606666231101,6.20376311109256,124.075262221851,12,0
0.110836964656278,1185.47201259628,2.9304331618501,0.146521658092505,6.20711694301462,124.142338860292,12,0
0.110886964656278,1186.11210954967,2.92873416102149,0.146436708051074,6.21046848282523,124.209369656505,12,0
0.110936964656278,1186.7517690412,2.92703632134208,0.146351816067104,6.21381773209088,124.276354641818,12,0
0.110986964656278,1187.39099136984,2.92533964201831,0.146266982100915,6.217164692377,124.34329384754,12,0
0.111036964656278,1188.02977683437,2.92364412225715,0.146182206112857,6.22050936524796,124.410187304959,12,0
0.111086964656278,1188.66812573334,2.92194976126612,0.146097488063306,6.22385175226704,124.477035045341,12,0
0.111136964656278,1189.30603836513,2.92025655825329,0.146012827912665,6.22719185499646,124.543837099929,12,0
0.111186964656278,1189.94351502789,2.91856451242726,0.145928225621363,6.23052967499738,124.610593499948,12,0
0.111236964656278,1190.58055601957,2.91687362299717,0.145843681149858,6.23386521382988,124.677304276598,12,0
0.111286964656278,1191.21716163793,2.9151838891727,0.145759194458635,6.23719847305299,124.74396946106,12,0
0.111336964656278,1191.8533321805,2.91349531016408,0.145674765508204,6.24052945422465,124.810589084493,12,0
0.111386964656278,1192.48906794465,2.91180788518207,0.145590394259104,6.24385815890176,124.877163178035,12,0
0.111436964656278,1193.12436922751,2.91012161343798,0.145506080671899,6.24718458864015,124.943691772803,12,0
0.111486964656278,1193.75923632601,2.90843649414364,0.145421824707182,6.25050874499457,125.010174899891,12,0
0.111536964656278,1194.39366953689,2.90675252651143,0.145337626325572,6.25383062951873,125.076612590375,12,0
0.111586964656278,1195.02766915668,2.90506970975429,0.145253485487714,6.25715024376526,125.143004875305,12,0
0.111636964656278,1195.66123548171,2.90338804308565,0.145169402154283,6.26046758928575,125.209351785715,12,0
0.111686964656278,1196.29436880812,2.90170752571952,0.145085376285976,6.26378266763071,125.275653352614,12,0
0.111736964656278,1196.92706943182,2.90002815687043,0.145001407843522,6.2670954803496,125.341909606992,12,0
0.111786964656278,1197.55933764853,2.89834993575344,0.144917496787672,6.27040602899081,125.408120579816,12,0
0.111836964656278,1198.19117375378,2.89667286158417,0.144833643079208,6.27371431510169,125.474286302034,12,0
0.111886964656278,1198.82257804289,2.89499693357875,0.144749846678937,6.27702034022851,125.54040680457,12,0
0.111936964656278,1199.45355081096,2.89332215095385,0.144666107547693,6.28032410591651,125.60648211833,12,0
0.111986964656278,1200.08409235292,2.8916485129267,0.144582425646335,6.28362561370985,125.672512274197,12,0
0.112036964656278,1200.71420296348,2.88997601871503,0.144498800935751,6.28692486515165,125.738497303033,12,0
0.112086964656278,1201.34388293715,2.88830466753713,0.144415233376856,6.29022186178397,125.804437235679,12,0
0.112136964656277,1201.97313256824,2.88663445861181,0.14433172293059,6.29351660514781,125.870332102956,12,0
0.112186964656277,1202.60195215086,2.88496539115843,0.144248269557921,6.29680909678312,125.936181935662,12,0
0.112236964656277,1203.23034197891,2.88329746439686,0.144164873219843,6.30009933822882,126.001986764576,12,0
