time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0,0,0,0,9.30533505937406,0,1500,0,1500,9.30533505937406,0,0,0,9.30533505937406,0.775444588281172,9.30533505937406,0,0,0,0,0,0,0,0
0.051,8.16155017489648,2.93502475969479,0.146751237984739,0.0427337767855988,0.854675535711976,9.43256956184445,0,1500,0,1500,9.43256956184445,0.127234502470387,0,0,9.43256956184445,0.786047463487038,9.43256956184445,0,0.000307099946968879,0,0,0,-8.16155017489648,8.16155017489648,0
0.052,25.2241385438961,4.03174058212519,0.20158702910626,0.132073280571058,2.64146561142117,9.46893165162564,0,1500,14.6484375,1485.3515625,9.46893165162564,0.254469004940773,2441.40625,0,9.46893165162564,0.78907763763547,9.46893165162564,0,0.0020103890978324,1,1,14.6484375,-10.5757010438961,25.2241385438961,14.6484375
0.053,45.5245905089859,4.41488937420537,0.220744468710269,0.23836619850119,4.76732397002379,9.50405121696864,0,1500,29.296875,1470.703125,9.50405121696864,0.380460982972973,4475.91145833333,0,9.50405121696864,0.79200426808072,9.50405121696864,0,0.00569928970995224,3,2,29.296875,-16.2277155089859,45.5245905089859,29.296875
0.054,66.8957226020369,4.53214880044018,0.226607440022009,0.3502651844719,7.00530368943799,9.44705584518425,0,1500,58.59375,1441.40625,9.44705584518425,0.505210436566984,8612.73871527778,0,9.44705584518425,0.787254653765354,9.44705584518425,0,0.0115810209477662,7,4,58.59375,-8.30197260203691,66.8957226020369,58.59375
0.055,88.4503717325878,4.52164846130341,0.22608242306517,0.463125063403973,9.26250126807947,9.47844783721269,0,1500,73.2421875,1426.7578125,9.47844783721269,0.627474841284622,9618.68851273148,0,9.47844783721269,0.789870653101057,9.47844783721269,0,0.0197155803716862,12,5,73.2421875,-15.2081842325878,88.4503717325878,73.2421875
0.056,109.88045013351,4.49214492485602,0.224607246242801,0.575332691520958,11.5066538304192,9.41772489211374,0,1500,102.5390625,1397.4609375,9.41772489211374,0.748496721564072,12898.3862606096,0,9.41772489211374,0.784810407676145,9.41772489211374,0,0.0301015926077683,19,7,102.5390625,-7.34138763351008,109.88045013351,102.5390625
0.057,131.048657959898,4.42686452575314,0.221343226287657,0.686169168516027,13.7233833703205,9.44538931082761,0,1500,117.1875,1382.8125,9.44538931082761,0.867033552967147,13190.0614671746,0,9.44538931082761,0.787115775902301,9.44538931082761,0,0.0427195098432084,27,8,117.1875,-13.8611579598976,131.048657959898,117.1875
0.058,151.926285976166,4.3768513105353,0.218842565526765,0.795484173183173,15.9096834636635,9.3809387924141,0,1500,146.484375,1353.515625,9.3809387924141,0.984327859932034,15874.5303893122,0,9.3809387924141,0.781744899367842,9.3809387924141,0,0.0575383129523065,37,10,146.484375,-5.44191097616564,151.926285976166,146.484375
0.059,172.480123730484,4.30382957923417,0.215191478961708,0.903103816003246,18.0620763200649,9.40487563781341,0,1500,161.1328125,1338.8671875,9.40487563781341,1.09913711802055,15670.1815744268,0,9.40487563781341,0.783739636484451,9.40487563781341,0,0.0745274023858317,48,11,161.1328125,-11.3473112304841,172.480123730484,161.1328125
0.06,192.720243656306,4.25083233380776,0.212541616690388,1.00908083611448,20.1816167222895,9.33669754608534,0,1500,190.4296875,1309.5703125,9.33669754608534,1.21270385167087,17941.2971453557,0,9.33669754608534,0.778058128840445,9.33669754608534,0,0.0936516342333762,61,13,190.4296875,-2.29055615630617,192.720243656306,190.4296875
0.061,212.627885171085,4.17659918611873,0.208829959305936,1.11331700333636,22.2663400667272,9.44777923085929,0,1500,190.4296875,1309.5703125,9.44777923085929,1.32378553644482,14951.0809544631,0,9.44777923085929,0.787314935904941,9.44777923085929,0,0.114878865042867,74,13,190.4296875,-22.1981976710855,212.627885171085,190.4296875
0.062,232.298207871854,4.15171347755569,0.207585673877784,1.21631057215382,24.3262114430764,9.28624367756564,0,1500,234.375,1265.625,9.28624367756564,1.43486722121877,19783.4528787192,0,9.28624367756564,0.773853639797137,9.28624367756564,-1.77635683940025e-15,0.138176367683391,90,16,234.375,2.07679212814568,232.298207871854,234.375
0.063,251.641977125508,4.05922357581006,0.202961178790503,1.31759431112051,26.3518862224102,9.39359778902503,0,1500,234.375,1265.625,9.39359778902503,1.54222133267816,16486.210732266,0,9.39359778902503,0.782799815752086,9.39359778902503,0,0.163519411456017,106,16,234.375,-17.2669771255082,251.641977125508,234.375
0.064,270.693353526199,4.02743676165184,0.201371838082592,1.41734708468915,28.3469416937831,9.31920707510602,0,1500,263.671875,1236.328125,9.31920707510602,1.64957544413755,18621.321443555,0,9.31920707510602,0.776600589592168,9.31920707510602,0,0.190870328712519,124,18,263.671875,-7.02147852619936,270.693353526199,263.671875
0.065,289.477295948367,3.96093906506431,0.198046953253215,1.51569957722071,30.3139915444143,9.33320372499983,0,1500,278.3203125,1221.6796875,9.33320372499983,1.75444450672057,17959.1741196292,0,9.33320372499983,0.777766977083319,9.33320372499983,0,0.220203718819134,143,19,278.3203125,-11.1569834483672,289.477295948367,278.3203125
0.066,307.96833509143,3.91010637149474,0.195505318574737,1.61251843176919,32.2503686353839,9.34595785045546,0,1500,292.96875,1207.03125,9.34595785045546,1.85807104486539,17407.3846830243,0,9.34595785045546,0.778829820871288,9.34595785045546,0,0.251488177120274,163,20,292.96875,-14.9995850914302,307.96833509143,292.96875
0.067,326.214173653563,3.86507638542591,0.193253819271295,1.70805341907817,34.1610683815633,9.2665970387837,0,1500,322.265625,1177.734375,9.2665970387837,1.96045505857203,19388.9664025203,0,9.2665970387837,0.772216419898642,9.2665970387837,0,0.284695933377243,185,22,322.265625,-3.94854865356348,326.214173653563,322.265625
0.068,344.152857352797,3.79351241143388,0.189675620571694,1.80198014728581,36.0396029457161,9.27562359092476,0,1500,336.9140625,1163.0859375,9.27562359092476,2.0603540234023,18598.8782521002,0,9.27562359092476,0.772968632577064,9.27562359092476,0,0.319799391343124,208,23,336.9140625,-7.23879485279724,344.152857352797,336.9140625
0.069,361.783753183383,3.74066014463049,0.187033007231525,1.89429530198177,37.8859060396353,9.28340761862764,0,1500,351.5625,1148.4375,9.28340761862764,2.15901046379437,17940.4714600835,0,9.28340761862764,0.773617301552303,9.28340761862764,0,0.356764497803416,232,24,351.5625,-10.2212531833832,361.783753183383,351.5625
0.07,379.163818299584,3.69474592446669,0.184737296223334,1.98529711012838,39.7059422025676,9.28994912189233,0,1500,366.2109375,1133.7890625,9.28994912189233,2.25642437974826,17391.7991334029,0,9.28994912189233,0.774162426824361,9.28994912189233,-1.77635683940025e-15,0.395562486826139,257,25,366.2109375,-12.9528807995841,379.163818299584,366.2109375
0.071,396.314250151429,3.65138328378802,0.182569164189401,2.07509656131446,41.5019312262892,9.20437568802964,0,1500,395.5078125,1104.4921875,9.20437568802964,2.35259577126397,19375.9784445024,0,9.20437568802964,0.767031307335803,9.20437568802964,0,0.436168381425477,284,27,395.5078125,-0.806437651429007,396.314250151429,395.5078125
0.072,413.163220823653,3.58027566005627,0.179013783002814,2.16331756545514,43.2663513091029,9.29806203066896,0,1500,395.5078125,1104.4921875,9.29806203066896,2.44628211390329,16146.648703752,0,9.29806203066896,0.774838502555747,9.29806203066896,0,0.47855561483732,311,27,395.5078125,-17.6554083236531,413.163220823653,395.5078125
0.073,429.786122758983,3.55609119078659,0.177804559539329,2.25035487645744,45.0070975291487,9.21000354792989,0,1500,424.8046875,1075.1953125,9.21000354792989,2.53996845654262,18338.35308646,0,9.21000354792989,0.767500295660824,9.21000354792989,0,0.522693505374834,340,29,424.8046875,-4.98143525898303,429.786122758983,424.8046875
0.074,446.166063443658,3.49206246181672,0.174603123090836,2.33612004532612,46.7224009065224,9.21033242900364,0,1500,439.453125,1060.546875,9.21033242900364,2.63116975030557,17723.3671553834,0,9.21033242900364,0.76752770241697,9.21033242900364,0,0.568561051604015,370,30,439.453125,-6.71293844365778,446.166063443658,439.453125
0.075,462.261984177403,3.44178680901663,0.172089340450831,2.42039808920929,48.4079617841857,9.20941878563921,0,1500,454.1015625,1045.8984375,9.20941878563921,2.72112851963034,17210.8788794861,0,9.20941878563921,0.767451565469934,9.20941878563921,0,0.616128463158674,401,31,454.1015625,-8.16042167740335,462.261984177403,454.1015625
0.076,478.115782679386,3.39660214855061,0.169830107427531,2.50340838405149,50.0681676810298,9.20726261783659,0,1500,468.75,1031.25,9.20726261783659,2.80984476451692,16783.8053162384,0,9.20726261783659,0.767271884819716,9.20726261783659,0,0.66536854684749,433,32,468.75,-9.36578267938592,478.115782679386,468.75
0.077,493.743047678632,3.35328129231243,0.167664064615621,2.58523255224704,51.7046510449408,9.20386392559578,0,1500,483.3984375,1016.6015625,9.20386392559578,2.89731848496531,16427.9106801987,0,9.20386392559578,0.766988660466315,9.20386392559578,-1.77635683940025e-15,0.716256896378412,466,33,483.3984375,-10.3446101786317,493.743047678632,483.3984375
0.078,509.149566215548,3.31062193787495,0.165531096893748,2.66590089466866,53.3180178933732,9.10835029622758,0,1500,512.6953125,987.3046875,9.10835029622758,2.98354968097551,18572.7380668323,0,9.10835029622758,0.759029191352299,9.10835029622758,0,0.768770141577341,501,35,512.6953125,3.54574628445192,509.149566215548,512.6953125
0.079,524.257771147215,3.23951384528199,0.161975692264099,2.74500727070575,54.900145414115,9.19209644336141,0,1500,512.6953125,987.3046875,9.19209644336141,3.06729582810934,15477.2817223602,0,9.19209644336141,0.766008036946784,9.19209644336141,0,0.822882297104143,536,35,512.6953125,-11.5624586472151,524.257771147215,512.6953125
0.08,539.140918863481,3.2150671359656,0.16075335679828,2.82293524991861,56.4587049983721,9.18497017780604,0,1500,527.34375,972.65625,9.18497017780604,3.15104197524317,15339.1410186335,0,9.18497017780604,0.765414181483837,9.18497017780604,0,0.878562880899823,572,36,527.34375,-11.7971688634811,539.140918863481,527.34375
0.081,553.861025845694,3.1793414116675,0.158967070583375,2.90000954984423,58.0001909968847,9.08572897512328,0,1500,556.640625,943.359375,9.08572897512328,3.23354559793881,17665.4300155279,0,9.08572897512328,0.757144081260273,9.08572897512328,0,0.935793948165617,610,38,556.640625,2.77959915430563,553.861025845694,556.640625
0.082,568.304258788141,3.11071841383665,0.155535920691833,2.97563414068769,59.5126828137539,9.16574754894255,0,1500,556.640625,943.359375,9.16574754894255,3.31356417175808,14721.1916796066,0,9.16574754894255,0.763812295745212,9.16574754894255,0,0.99455335007875,648,38,556.640625,-11.6636337881409,568.304258788141,556.640625
0.083,582.530363161359,3.08709955937492,0.154354977968746,3.0501218490012,61.0024369800239,9.15489371007261,0,1500,571.2890625,928.7109375,9.15489371007261,3.39358274557734,14709.0659830055,0,9.15489371007261,0.762907809172718,9.15489371007261,0,1.05481202772295,687,39,571.2890625,-11.2413006613587,582.530363161359,571.2890625
0.084,596.596322468127,3.05158440461585,0.152579220230793,3.12377103970759,62.4754207941518,9.14279734676449,0,1500,585.9375,914.0625,9.14279734676449,3.47235879495842,14698.9612358379,0,9.14279734676449,0.761899778897041,9.14279734676449,0,1.11655256037258,727,40,585.9375,-10.658822468127,596.596322468127,585.9375
0.085,610.46613168952,3.01160449736183,0.150580224868092,3.19639319096862,63.9278638193725,9.03858604632899,0,1500,615.234375,884.765625,9.03858604632899,3.54989231990132,17131.9468631983,0,9.03858604632899,0.753215503860749,9.03858604632899,0,1.17975598741686,769,42,615.234375,4.76824331048044,610.46613168952,615.234375
0.086,624.046655033412,2.94126631792071,0.147063315896036,3.26750064491709,65.3500128983417,9.1136345223955,0,1500,615.234375,884.765625,9.1136345223955,3.62494079596783,14276.6223859986,0,9.1136345223955,0.759469543532959,9.1136345223955,0,1.24439795203417,811,42,615.234375,-8.81228003341243,624.046655033412,615.234375
0.087,637.405350306318,2.91687844062896,0.145843922031448,3.33744660980193,66.7489321960386,9.09781058577282,0,1500,629.8828125,870.1171875,9.09781058577282,3.69998927203435,14338.5915716655,0,9.09781058577282,0.758150882147735,9.09781058577282,0,1.31044856474144,854,43,629.8828125,-7.5225378063185,637.405350306318,629.8828125
0.088,650.60207542777,2.88094697160348,0.144047348580174,3.40654450095692,68.1308900191385,9.08074412471195,0,1500,644.53125,855.46875,9.08074412471195,3.77379522366268,14390.2325597212,0,9.08074412471195,0.756728677059329,9.08074412471195,-1.77635683940025e-15,1.37789008754561,898,44,644.53125,-6.07082542777005,650.60207542777,644.53125
0.089,663.601897311626,2.84068235342387,0.142034117671194,3.47461140917076,69.4922281834151,9.06243513921289,0,1500,659.1796875,840.8203125,9.06243513921289,3.84635865085282,14433.2667164344,0,9.06243513921289,0.755202928267741,9.06243513921289,0,1.44670343391534,943,45,659.1796875,-4.42220981162643,663.601897311626,659.1796875
0.09,676.391783169407,2.79877103745761,0.139938551872881,3.54157909492252,70.8315818984504,9.13375604196485,0,1500,659.1796875,840.8203125,9.13375604196485,3.91767955360478,12027.7222636953,0,9.13375604196485,0.761146336830404,9.13375604196485,0,1.51686719152656,988,45,659.1796875,-17.2120956694074,676.391783169407,659.1796875
0.091,689.046562515199,2.78487631608652,0.139243815804326,3.60783936463175,72.1567872926349,9.0233321193384,0,1500,688.4765625,811.5234375,9.0233321193384,3.98900045635673,14905.9143864127,0,9.0233321193384,0.7519443432782,9.0233321193384,-1.77635683940025e-15,1.58836207871118,1035,47,688.4765625,-0.570000015198502,689.046562515199,688.4765625
0.092,701.491921443397,2.7240942190459,0.136204710952295,3.67300311159861,73.4600622319722,9.09216797321398,0,1500,688.4765625,811.5234375,9.09216797321398,4.05783631023231,12421.5953220106,0,9.09216797321398,0.757680664434499,9.09216797321398,0,1.66117312604584,1082,47,688.4765625,-13.0153589433974,701.491921443397,688.4765625
0.093,713.745115067317,2.70310440010625,0.135155220005313,3.73716068338514,74.7432136677028,8.97925900171116,0,1500,717.7734375,782.2265625,8.97925900171116,4.12667216410789,15234.1419350089,0,8.97925900171116,0.74827158347593,8.97925900171116,0,1.7352757532342,1131,49,717.7734375,4.02832243268301,713.745115067317,717.7734375
0.094,725.767595843314,2.63961457794122,0.131980728897061,3.8001102455248,76.002204910496,9.04560980671037,0,1500,717.7734375,782.2265625,9.04560980671037,4.1930229691071,12695.118279174,0,9.04560980671037,0.753800817225864,9.04560980671037,0,1.81065119165771,1180,49,717.7734375,-7.99415834331364,725.767595843314,717.7734375
0.095,737.589944867651,2.61755173206688,0.130877586603344,3.86201192026319,77.2402384052637,9.02108819902038,0,1500,732.421875,767.578125,9.02108819902038,4.2593737741063,13020.671482645,0,9.02108819902038,0.751757349918365,9.02108819902038,0,1.88727344201677,1230,50,732.421875,-5.16806986765062,737.589944867651,732.421875
0.096,749.258282569485,2.58226036355367,0.129113018177684,3.92310719360266,78.4621438720533,8.99532406689219,0,1500,747.0703125,752.9296875,8.99532406689219,4.32448205466732,13291.9658188709,0,8.99532406689219,0.749610338907683,8.99532406689219,0,1.96512620255176,1281,51,747.0703125,-2.18797006948478,749.258282569485,747.0703125
0.097,760.732559359403,2.54200841513117,0.127100420756558,3.98318636638344,79.6637273276687,9.05918982301502,0,1500,747.0703125,752.9296875,9.05918982301502,4.38834781079015,11076.6381823924,0,9.05918982301502,0.754932485251252,9.05918982301502,0,2.0441909088717,1332,51,747.0703125,-13.662246859403,760.732559359403,747.0703125
0.098,772.07754049391,2.52853867916445,0.126426933958222,4.04258854869557,80.8517709739115,9.03218316644866,0,1500,761.71875,738.28125,9.03218316644866,4.45221356691298,11671.9380686603,0,9.03218316644866,0.752681930537388,9.03218316644866,0,2.12444932942685,1384,52,761.71875,-10.3587904939102,772.07754049391,761.71875
0.099,783.294866460825,2.49638429493486,0.124819214746743,4.10132233011321,82.0264466022641,8.9130615727549,0,1500,791.015625,708.984375,8.9130615727549,4.51483679859763,14609.4275572169,0,8.9130615727549,0.742755131062908,8.9130615727549,0,2.20588987426941,1438,54,791.015625,7.72075853917545,783.294866460825,791.015625
0.1,794.248213560485,2.42857427607684,0.121428713803842,4.15867392141406,83.1734784282812,9.06407216825237,0,1500,776.3671875,723.6328125,9.06407216825237,4.5749749814059,9733.11671434745,0,9.06407216825237,0.755339347354364,9.06407216825237,-1.77635683940025e-15,2.2884927317954,1491,53,776.3671875,-17.8810260604847,794.248213560485,776.3671875
0.101,805.068654542977,2.43340382073715,0.121670191036858,4.21532961791272,84.3065923582545,8.94370805012042,0,1500,805.6640625,694.3359375,8.94370805012042,4.63635568865235,12993.7430952895,0,8.94370805012042,0.745309004176702,8.94370805012042,0,2.37223268288873,1546,55,805.6640625,0.595407957023326,805.068654542977,805.6640625
0.102,815.737575280937,2.37934061818101,0.118967030909051,4.27119195626624,85.4238391253247,9.00260370849051,0,1500,805.6640625,694.3359375,9.00260370849051,4.69525134702243,10828.1192460746,0,9.00260370849051,0.750216975707542,9.0026037084905,-1.77635683940025e-15,2.45710022709156,1601,55,805.6640625,-10.0735127809367,815.737575280937,805.6640625
0.103,826.235768410829,2.36059719257158,0.118029859628579,4.3261603669543,86.5232073390859,8.97062695417139,0,1500,820.3125,679.6875,8.97062695417139,4.75414700539251,11464.8389550622,0,8.97062695417139,0.747552246180949,8.97062695417139,0,2.54307462902981,1657,56,820.3125,-5.92326841082877,826.235768410829,820.3125
0.104,836.590805976331,2.32635014060773,0.116317507030387,4.38037921686001,87.6075843372002,8.93740767541408,0,1500,834.9609375,665.0390625,8.93740767541408,4.81180013932441,11995.4387125518,0,8.93740767541408,0.744783972951173,8.93740767541408,0,2.63014153765282,1714,57,834.9609375,-1.62986847633135,836.590805976331,834.9609375
0.105,846.755729140652,2.2862951304803,0.114314756524015,4.4336026300889,88.6720526017781,8.90294587221859,0,1500,849.609375,650.390625,8.90294587221859,4.86821074881812,12437.6051771265,0,8.90294587221859,0.741912156018216,8.90294587221859,0,2.71828310501131,1772,58,849.609375,2.85364585934758,846.755729140652,849.609375
0.106,856.713027665565,2.24404452945514,0.112202226472757,4.48573892324801,89.7147784649602,8.95811395727411,0,1500,849.609375,650.390625,8.95811395727411,4.92337883387363,10364.6709809388,0,8.95811395727411,0.746509496439509,8.95811395727411,0,2.80747835726207,1830,58,849.609375,-7.10365266556471,856.713027665565,849.609375
0.107,866.535865855319,2.229606591795,0.11148032958975,4.53717118373857,90.7434236747713,8.92240962964043,0,1500,864.2578125,635.7421875,8.92240962964043,4.97854691892915,11078.632067449,0,8.92240962964043,0.743534135803369,8.92240962964043,0,2.89770815343524,1889,59,864.2578125,-2.27805335531855,866.535865855319,864.2578125
0.108,876.229014952735,2.19686821356875,0.109843410678437,4.58792439372955,91.7584878745911,8.97633519025776,0,1500,864.2578125,635.7421875,8.97633519025776,5.03247247954649,9232.19338954081,0,8.97633519025776,0.74802793252148,8.97633519025776,-1.77635683940025e-15,2.98896055319107,1948,59,864.2578125,-11.9712024527348,876.229014952735,864.2578125
0.109,885.816724454554,2.18594233508733,0.109297116754366,4.638125523289,92.76251046578,8.93938833818589,0,1500,878.90625,621.09375,8.93938833818589,5.08639804016382,10134.900741284,0,8.93938833818589,0.744949028182158,8.93938833818589,0,3.08122160101451,2008,60,878.90625,-6.91047445455399,885.816724454554,878.90625
0.11,895.285541562439,2.15448056837728,0.107724028418864,4.68770413372953,93.7540826745906,8.90119896167583,0,1500,893.5546875,606.4453125,8.90119896167583,5.13908107634296,10887.1568677367,0,8.90119896167583,0.741766580139653,8.90119896167583,0,3.17448128687312,2069,61,893.5546875,-1.73085406243877,895.285541562439,893.5546875
0.111,904.573223590897,2.11533612732719,0.105766806366359,4.736334323112,94.72668646224,8.95263947341679,0,1500,893.5546875,606.4453125,8.95263947341679,5.19052158808392,9072.6307231139,0,8.95263947341679,0.746053289451399,8.95263947341679,-1.77635683940025e-15,3.26872337378384,2130,61,893.5546875,-11.0185360908974,904.573223590897,893.5546875
0.112,913.736269436772,2.10196013925807,0.105098006962904,4.78431191896851,95.6862383793703,8.91320757246855,0,1500,908.203125,591.796875,8.91320757246855,5.24196209982488,10001.9318525949,0,8.91320757246855,0.742767297705712,8.91320757246855,0,3.36393048084005,2192,62,908.203125,-5.53314443677232,913.736269436772,908.203125
0.113,922.773241901987,2.0695222144782,0.10347611072391,4.83162939614753,96.6325879229507,8.87253314708212,0,1500,922.8515625,577.1484375,8.87253314708212,5.29216008712765,10776.3494604958,0,8.87253314708212,0.739377762256843,8.87253314708212,0,3.46009131876056,2255,63,922.8515625,0.078320598012624,922.773241901987,922.8515625
0.114,931.626375361778,2.02995084310267,0.101497542155133,4.87798429454508,97.5596858909016,8.9214886099467,0,1500,922.8515625,577.1484375,8.9214886099467,5.34111554999223,8980.2912170798,0,8.9214886099467,0.743457384162225,8.9214886099467,0,3.5571891709463,2318,63,922.8515625,-8.77481286177783,931.626375361778,922.8515625
0.115,940.353837124532,2.01635262584017,0.100817631292009,4.92368117747567,98.4736235495134,8.87957166012209,0,1500,937.5,562.5,8.87957166012209,5.39007101285681,9924.98226423317,0,8.87957166012209,0.739964305010174,8.87957166012209,0,3.65520647483566,2382,64,937.5,-2.85383712453211,940.353837124532,937.5
0.116,948.954811976244,1.98376881124052,0.0991884405620262,4.96871577648875,99.3743155297751,8.83641218585928,0,1500,952.1484375,547.8515625,8.83641218585928,5.43778395128321,10712.2248035276,0,8.83641218585928,0.73636768215494,8.83641218585928,0,3.75413187054447,2447,65,952.1484375,3.19362552375583,948.954811976244,952.1484375
0.117,957.371766402139,1.94408006450565,0.0972040032252827,5.0127868468054,100.255736936108,8.88288259984749,0,1500,952.1484375,547.8515625,8.88288259984749,5.48425436527141,8926.8540029397,0,8.88288259984749,0.740240216653957,8.88288259984749,0,3.85394861228517,2512,65,952.1484375,-5.22332890213886,957.371766402139,952.1484375
